project_id,phase_id,trade,subcontractor,est_hours,act_hours,hourly_rate,safety_incidents
1053,1,Excavation,Excavation Co,64,69,109,0
1053,2,Finishes,Finishes Co,129,129,77,0
1053,2,HVAC,HVAC Co,129,125,56,0
1053,3,Plumbing,Plumbing Co,175,165,65,0
1053,3,Excavation,Excavation Co,175,187,54,0
1053,4,Excavation,Excavation Co,129,116,89,0
1053,4,Steel Erection,Steel Erection Co,129,138,95,0
1053,5,Plumbing,Plumbing Co,149,153,76,1
1053,5,Carpentry,Carpentry Co,149,162,87,1
1054,1,Electrical,Electrical Co,79,85,95,0
1054,1,Finishes,Finishes Co,79,71,102,0
1054,2,Concrete,Concrete Co,158,171,60,0
1054,2,Carpentry,Carpentry Co,158,160,51,0
1054,3,HVAC,HVAC Co,213,216,86,0
1054,3,Finishes,Finishes Co,213,219,70,0
1054,4,Electrical,Electrical Co,158,156,72,1
1054,4,Finishes,Finishes Co,158,147,90,0
1054,5,HVAC,HVAC Co,181,194,73,0
1054,5,Plumbing,Plumbing Co,181,173,103,1
1055,1,Electrical,Electrical Co,215,231,86,0
1055,1,Steel Erection,Steel Erection Co,215,235,55,0
1055,2,Electrical,Electrical Co,431,458,53,0
1055,2,Carpentry,Carpentry Co,431,435,52,0
1055,3,Steel Erection,Steel Erection Co,583,549,102,0
1055,3,Excavation,Excavation Co,583,564,90,0
1055,4,Plumbing,Plumbing Co,431,417,88,0
1055,4,HVAC,HVAC Co,431,392,80,1
1055,5,Plumbing,Plumbing Co,496,490,54,0
1055,5,Steel Erection,Steel Erection Co,496,486,82,1
1056,1,Finishes,Finishes Co,52,53,104,0
1056,1,Electrical,Electrical Co,52,54,71,0
1056,2,Excavation,Excavation Co,105,112,64,0
1056,2,Electrical,Electrical Co,105,112,96,0
1056,3,Excavation,Excavation Co,142,150,109,0
1056,3,Finishes,Finishes Co,142,140,58,1
1056,4,HVAC,HVAC Co,105,109,90,0
1056,4,Finishes,Finishes Co,105,94,82,1
1056,5,Electrical,Electrical Co,121,112,54,0
1056,5,HVAC,HVAC Co,121,118,59,0
1057,1,Excavation,Excavation Co,144,137,59,1
1057,1,Plumbing,Plumbing Co,144,137,68,1
1057,2,Steel Erection,Steel Erection Co,288,266,106,0
1057,2,Finishes,Finishes Co,288,265,77,0
1057,3,Electrical,Electrical Co,389,359,66,1
1057,3,Plumbing,Plumbing Co,389,377,51,0
1057,4,Excavation,Excavation Co,288,302,79,0
1057,4,Steel Erection,Steel Erection Co,288,280,106,0
1057,5,Carpentry,Carpentry Co,331,362,72,1
1057,5,HVAC,HVAC Co,331,342,79,0
1058,1,Steel Erection,Steel Erection Co,364,331,84,0
1058,1,Excavation,Excavation Co,364,370,92,0
1058,2,Electrical,Electrical Co,729,727,78,0
1058,2,Plumbing,Plumbing Co,729,800,109,1
1058,3,HVAC,HVAC Co,985,971,72,1
1058,3,Steel Erection,Steel Erection Co,985,1062,92,1
1058,4,HVAC,HVAC Co,729,721,99,0
1058,4,Plumbing,Plumbing Co,729,665,56,1
1058,5,Electrical,Electrical Co,839,762,91,0
1058,5,Plumbing,Plumbing Co,839,759,93,2
1059,1,Plumbing,Plumbing Co,157,146,83,1
1059,1,Carpentry,Carpentry Co,157,153,82,0
1059,2,Carpentry,Carpentry Co,314,301,104,0
1059,2,Steel Erection,Steel Erection Co,314,315,53,0
1059,3,Concrete,Concrete Co,423,391,107,2
1059,3,Plumbing,Plumbing Co,423,456,75,0
1059,4,Plumbing,Plumbing Co,314,310,94,0
1059,4,Steel Erection,Steel Erection Co,314,299,79,0
1059,5,Electrical,Electrical Co,361,365,76,0
1059,5,HVAC,HVAC Co,361,357,83,0
1060,1,Plumbing,Plumbing Co,454,459,74,0
1060,1,Concrete,Concrete Co,454,489,95,0
1060,2,Carpentry,Carpentry Co,908,844,97,0
1060,2,Electrical,Electrical Co,908,957,54,0
1060,3,Excavation,Excavation Co,1227,1116,89,2
1060,3,Plumbing,Plumbing Co,1227,1128,70,1
1060,4,Finishes,Finishes Co,908,831,96,1
1060,4,Steel Erection,Steel Erection Co,908,872,64,0
1060,5,Steel Erection,Steel Erection Co,1045,981,78,0
1060,5,Concrete,Concrete Co,1045,940,83,1
1061,1,Electrical,Electrical Co,287,272,53,0
1061,1,Concrete,Concrete Co,287,312,100,0
1061,2,Plumbing,Plumbing Co,574,548,68,1
1061,2,Concrete,Concrete Co,574,598,79,0
1061,3,Finishes,Finishes Co,775,820,64,0
1061,3,HVAC,HVAC Co,775,723,79,1
1061,4,Plumbing,Plumbing Co,574,564,101,0
1061,4,Finishes,Finishes Co,574,577,64,0
1061,5,Plumbing,Plumbing Co,660,645,98,0
1061,5,Finishes,Finishes Co,660,610,97,1
1062,1,Steel Erection,Steel Erection Co,446,485,92,0
1062,1,Excavation,Excavation Co,446,479,104,0
1062,2,Carpentry,Carpentry Co,893,979,78,0
1062,2,Steel Erection,Steel Erection Co,893,859,72,0
1062,3,Electrical,Electrical Co,1205,1160,51,0
1062,3,Concrete,Concrete Co,1205,1139,82,1
1062,4,Concrete,Concrete Co,893,901,68,0
1062,4,HVAC,HVAC Co,893,820,50,1
1062,5,Finishes,Finishes Co,1026,975,53,0
1062,5,Carpentry,Carpentry Co,1026,935,59,0
1063,1,Concrete,Concrete Co,342,340,95,0
1063,1,Steel Erection,Steel Erection Co,342,340,97,1
1063,2,Plumbing,Plumbing Co,684,704,60,1
1063,2,Concrete,Concrete Co,684,696,98,0
1063,3,Carpentry,Carpentry Co,923,855,75,0
1063,3,Excavation,Excavation Co,923,1013,107,0
1063,4,Steel Erection,Steel Erection Co,684,659,90,0
1063,4,Carpentry,Carpentry Co,684,718,84,0
1063,5,Excavation,Excavation Co,786,794,71,0
1063,5,Steel Erection,Steel Erection Co,786,842,106,0
1064,1,Steel Erection,Steel Erection Co,61,65,101,0
1064,1,Concrete,Concrete Co,61,63,64,0
1064,2,Plumbing,Plumbing Co,123,113,106,0
1064,2,Excavation,Excavation Co,123,133,67,0
1064,3,Carpentry,Carpentry Co,166,166,95,0
1064,3,Steel Erection,Steel Erection Co,166,163,66,0
1064,4,HVAC,HVAC Co,123,112,96,0
1064,4,Concrete,Concrete Co,123,111,89,0
1064,5,Carpentry,Carpentry Co,142,139,82,1
1064,5,Concrete,Concrete Co,142,150,101,0
1065,1,Electrical,Electrical Co,363,376,102,1
1065,1,Concrete,Concrete Co,363,373,63,0
1065,2,Carpentry,Carpentry Co,727,658,61,0
1065,2,Finishes,Finishes Co,727,794,94,0
1065,3,Steel Erection,Steel Erection Co,982,935,72,0
1065,3,Plumbing,Plumbing Co,982,936,71,2
1065,4,Plumbing,Plumbing Co,727,791,80,0
1065,4,Carpentry,Carpentry Co,727,720,107,1
1065,5,Excavation,Excavation Co,837,888,68,0
1065,5,Electrical,Electrical Co,837,841,77,1
1066,1,Steel Erection,Steel Erection Co,111,119,71,0
1066,1,Finishes,Finishes Co,111,120,87,1
1066,2,HVAC,HVAC Co,222,225,69,1
1066,2,Concrete,Concrete Co,222,230,91,0
1066,3,HVAC,HVAC Co,300,280,74,0
1066,3,Concrete,Concrete Co,300,303,57,0
1066,4,Steel Erection,Steel Erection Co,222,219,105,0
1066,4,Carpentry,Carpentry Co,222,243,62,0
1066,5,Concrete,Concrete Co,255,275,77,0
1066,5,Electrical,Electrical Co,255,280,52,0
1067,1,Plumbing,Plumbing Co,182,190,51,1
1067,1,Electrical,Electrical Co,182,172,106,1
1067,2,Electrical,Electrical Co,364,371,76,0
1067,2,Finishes,Finishes Co,364,385,93,0
1067,3,Excavation,Excavation Co,492,524,66,0
1067,3,Carpentry,Carpentry Co,492,522,94,0
1067,4,Steel Erection,Steel Erection Co,364,344,94,1
1067,4,Excavation,Excavation Co,364,364,96,0
1067,5,Excavation,Excavation Co,419,445,86,0
1067,5,HVAC,HVAC Co,419,419,98,0
1068,1,Electrical,Electrical Co,312,322,88,0
1068,1,Carpentry,Carpentry Co,312,304,65,0
1068,2,Concrete,Concrete Co,624,567,51,0
1068,2,Excavation,Excavation Co,624,638,86,1
1068,3,Plumbing,Plumbing Co,843,758,71,1
1068,3,Finishes,Finishes Co,843,901,56,0
1068,4,Excavation,Excavation Co,624,635,98,0
1068,4,Concrete,Concrete Co,624,636,60,1
1068,5,Concrete,Concrete Co,718,668,88,0
1068,5,Steel Erection,Steel Erection Co,718,676,105,2
1069,1,HVAC,HVAC Co,416,402,94,1
1069,1,Electrical,Electrical Co,416,381,86,0
1069,2,Concrete,Concrete Co,833,831,58,0
1069,2,Electrical,Electrical Co,833,860,82,1
1069,3,Steel Erection,Steel Erection Co,1125,1167,82,0
1069,3,HVAC,HVAC Co,1125,1037,97,2
1069,4,Finishes,Finishes Co,833,876,96,0
1069,4,Plumbing,Plumbing Co,833,905,84,0
1069,5,Excavation,Excavation Co,958,904,63,0
1069,5,Finishes,Finishes Co,958,867,77,3
1070,1,Carpentry,Carpentry Co,213,213,77,0
1070,1,Concrete,Concrete Co,213,193,66,0
1070,2,Concrete,Concrete Co,426,429,107,0
1070,2,Excavation,Excavation Co,426,420,77,1
1070,3,Carpentry,Carpentry Co,576,600,93,0
1070,3,Electrical,Electrical Co,576,562,83,0
1070,4,Electrical,Electrical Co,426,436,108,0
1070,4,Carpentry,Carpentry Co,426,427,91,0
1070,5,Carpentry,Carpentry Co,490,507,96,0
1070,5,Finishes,Finishes Co,490,448,88,0
1071,1,Finishes,Finishes Co,272,261,63,2
1071,1,Excavation,Excavation Co,272,293,55,0
1071,2,Electrical,Electrical Co,544,559,101,0
1071,2,Excavation,Excavation Co,544,591,82,0
1071,3,Finishes,Finishes Co,735,680,90,0
1071,3,Plumbing,Plumbing Co,735,745,106,0
1071,4,HVAC,HVAC Co,544,577,93,1
1071,4,Excavation,Excavation Co,544,525,78,0
1071,5,Plumbing,Plumbing Co,626,685,65,0
1071,5,HVAC,HVAC Co,626,586,93,0
1072,1,Concrete,Concrete Co,493,507,106,1
1072,1,HVAC,HVAC Co,493,494,107,1
1072,2,Plumbing,Plumbing Co,987,976,107,0
1072,2,Steel Erection,Steel Erection Co,987,897,87,0
1072,3,Excavation,Excavation Co,1333,1399,56,0
1072,3,Plumbing,Plumbing Co,1333,1295,75,0
1072,4,Plumbing,Plumbing Co,987,1015,87,1
1072,4,Concrete,Concrete Co,987,1067,66,0
1072,5,Carpentry,Carpentry Co,1135,1122,84,1
1072,5,Plumbing,Plumbing Co,1135,1066,75,0
1073,1,HVAC,HVAC Co,190,204,70,0
1073,1,Steel Erection,Steel Erection Co,190,196,89,0
1073,2,Plumbing,Plumbing Co,381,379,102,0
1073,2,Carpentry,Carpentry Co,381,404,91,1
1073,3,Electrical,Electrical Co,515,524,109,0
1073,3,Plumbing,Plumbing Co,515,522,86,0
1073,4,HVAC,HVAC Co,381,415,64,0
1073,4,Electrical,Electrical Co,381,354,106,0
1073,5,Concrete,Concrete Co,439,454,64,1
1073,5,Electrical,Electrical Co,439,482,54,0
1074,1,Electrical,Electrical Co,269,294,88,0
1074,1,Carpentry,Carpentry Co,269,245,60,0
1074,2,Finishes,Finishes Co,538,533,82,0
1074,2,Electrical,Electrical Co,538,584,57,0
1074,3,Excavation,Excavation Co,727,761,57,0
1074,3,Concrete,Concrete Co,727,770,98,0
1074,4,Steel Erection,Steel Erection Co,538,487,85,0
1074,4,Carpentry,Carpentry Co,538,564,92,0
1074,5,Excavation,Excavation Co,619,676,95,0
1074,5,Electrical,Electrical Co,619,652,68,0
1075,1,Carpentry,Carpentry Co,366,395,70,0
1075,1,Finishes,Finishes Co,366,376,78,0
1075,2,Concrete,Concrete Co,733,663,104,0
1075,2,Excavation,Excavation Co,733,667,87,0
1075,3,Plumbing,Plumbing Co,990,958,66,0
1075,3,Steel Erection,Steel Erection Co,990,1003,59,1
1075,4,Concrete,Concrete Co,733,719,87,0
1075,4,Plumbing,Plumbing Co,733,719,72,2
1075,5,Excavation,Excavation Co,843,802,75,0
1075,5,Carpentry,Carpentry Co,843,848,53,2
1076,1,Plumbing,Plumbing Co,245,232,69,0
1076,1,Concrete,Concrete Co,245,241,55,1
1076,2,Carpentry,Carpentry Co,490,490,95,0
1076,2,HVAC,HVAC Co,490,495,74,1
1076,3,Electrical,Electrical Co,662,630,85,2
1076,3,Carpentry,Carpentry Co,662,681,100,0
1076,4,Electrical,Electrical Co,490,510,60,0
1076,4,Plumbing,Plumbing Co,490,488,97,0
1076,5,Plumbing,Plumbing Co,564,608,51,0
1076,5,Excavation,Excavation Co,564,593,84,0
1077,1,Concrete,Concrete Co,340,355,64,1
1077,1,Plumbing,Plumbing Co,340,371,82,0
1077,2,Excavation,Excavation Co,681,671,100,1
1077,2,Plumbing,Plumbing Co,681,673,51,1
1077,3,Excavation,Excavation Co,919,1005,83,0
1077,3,Carpentry,Carpentry Co,919,969,61,0
1077,4,HVAC,HVAC Co,681,634,83,0
1077,4,Electrical,Electrical Co,681,621,102,0
1077,5,HVAC,HVAC Co,783,795,70,0
1077,5,Finishes,Finishes Co,783,809,68,0
1078,1,Steel Erection,Steel Erection Co,145,153,96,0
1078,1,Plumbing,Plumbing Co,145,148,51,1
1078,2,Steel Erection,Steel Erection Co,290,297,99,0
1078,2,Plumbing,Plumbing Co,290,315,58,0
1078,3,Steel Erection,Steel Erection Co,392,389,78,0
1078,3,Plumbing,Plumbing Co,392,394,81,0
1078,4,Finishes,Finishes Co,290,274,106,1
1078,4,HVAC,HVAC Co,290,263,78,2
1078,5,Excavation,Excavation Co,334,330,66,1
1078,5,Electrical,Electrical Co,334,313,103,1
1079,1,HVAC,HVAC Co,208,213,76,0
1079,1,Finishes,Finishes Co,208,190,66,0
1079,2,Electrical,Electrical Co,417,392,62,0
1079,2,HVAC,HVAC Co,417,431,60,1
1079,3,Electrical,Electrical Co,563,584,72,0
1079,3,Steel Erection,Steel Erection Co,563,544,71,0
1079,4,Excavation,Excavation Co,417,438,51,0
1079,4,Carpentry,Carpentry Co,417,389,97,0
1079,5,Steel Erection,Steel Erection Co,479,495,70,1
1079,5,Finishes,Finishes Co,479,504,91,0
1080,1,Electrical,Electrical Co,97,94,68,0
1080,1,Steel Erection,Steel Erection Co,97,92,75,0
1080,2,Carpentry,Carpentry Co,195,188,76,1
1080,2,Plumbing,Plumbing Co,195,179,64,1
1080,3,Plumbing,Plumbing Co,263,257,61,0
1080,3,Concrete,Concrete Co,263,237,57,0
1080,4,Carpentry,Carpentry Co,195,188,58,0
1080,4,Electrical,Electrical Co,195,187,67,0
1080,5,HVAC,HVAC Co,224,219,70,0
1080,5,Steel Erection,Steel Erection Co,224,210,91,0
1081,1,Plumbing,Plumbing Co,268,292,77,0
1081,1,Carpentry,Carpentry Co,268,266,80,0
1081,2,HVAC,HVAC Co,536,577,56,0
1081,2,Finishes,Finishes Co,536,516,69,1
1081,3,Finishes,Finishes Co,723,681,104,0
1081,3,Concrete,Concrete Co,723,703,93,0
1081,4,Electrical,Electrical Co,536,556,109,1
1081,4,HVAC,HVAC Co,536,509,66,0
1081,5,HVAC,HVAC Co,616,661,66,0
1081,5,Excavation,Excavation Co,616,676,58,0
1082,1,Steel Erection,Steel Erection Co,240,227,90,1
1082,1,Carpentry,Carpentry Co,240,220,76,1
1082,2,Carpentry,Carpentry Co,480,436,103,0
1082,2,Electrical,Electrical Co,480,467,69,0
1082,3,Electrical,Electrical Co,648,604,105,0
1082,3,Concrete,Concrete Co,648,643,103,0
1082,4,Finishes,Finishes Co,480,458,106,0
1082,4,Plumbing,Plumbing Co,480,477,106,0
1082,5,Carpentry,Carpentry Co,552,511,80,1
1082,5,Electrical,Electrical Co,552,556,82,0
1083,1,Plumbing,Plumbing Co,236,232,59,0
1083,1,Steel Erection,Steel Erection Co,236,239,68,0
1083,2,Concrete,Concrete Co,473,427,78,0
1083,2,Plumbing,Plumbing Co,473,426,69,0
1083,3,Electrical,Electrical Co,639,673,96,1
1083,3,Finishes,Finishes Co,639,654,55,0
1083,4,HVAC,HVAC Co,473,506,55,0
1083,4,Plumbing,Plumbing Co,473,446,51,1
1083,5,Carpentry,Carpentry Co,544,502,109,1
1083,5,Steel Erection,Steel Erection Co,544,569,65,0
1084,1,Steel Erection,Steel Erection Co,497,518,109,1
1084,1,HVAC,HVAC Co,497,546,59,0
1084,2,Carpentry,Carpentry Co,994,1069,57,1
1084,2,Excavation,Excavation Co,994,974,79,0
1084,3,Finishes,Finishes Co,1342,1247,103,0
1084,3,Electrical,Electrical Co,1342,1244,75,0
1084,4,HVAC,HVAC Co,994,980,84,0
1084,4,Carpentry,Carpentry Co,994,1018,108,0
1084,5,Concrete,Concrete Co,1143,1032,96,0
1084,5,Finishes,Finishes Co,1143,1065,66,1
1085,1,Electrical,Electrical Co,449,409,60,2
1085,1,Excavation,Excavation Co,449,407,103,0
1085,2,Concrete,Concrete Co,899,829,81,0
1085,2,Excavation,Excavation Co,899,969,93,0
1085,3,Carpentry,Carpentry Co,1214,1111,73,0
1085,3,Plumbing,Plumbing Co,1214,1148,60,0
1085,4,Carpentry,Carpentry Co,899,851,73,2
1085,4,Steel Erection,Steel Erection Co,899,815,82,0
1085,5,Finishes,Finishes Co,1034,949,69,0
1085,5,Carpentry,Carpentry Co,1034,1120,80,0
1086,1,Excavation,Excavation Co,313,283,62,1
1086,1,Carpentry,Carpentry Co,313,288,74,0
1086,2,Carpentry,Carpentry Co,627,650,94,0
1086,2,Plumbing,Plumbing Co,627,613,50,0
1086,3,Excavation,Excavation Co,847,854,104,0
1086,3,Steel Erection,Steel Erection Co,847,836,78,1
1086,4,HVAC,HVAC Co,627,604,53,0
1086,4,Finishes,Finishes Co,627,624,109,0
1086,5,Finishes,Finishes Co,721,758,93,1
1086,5,Carpentry,Carpentry Co,721,783,102,0
1087,1,Carpentry,Carpentry Co,214,233,94,1
1087,1,Electrical,Electrical Co,214,227,87,2
1087,2,HVAC,HVAC Co,429,419,99,0
1087,2,Excavation,Excavation Co,429,413,109,0
1087,3,Finishes,Finishes Co,579,588,60,0
1087,3,Electrical,Electrical Co,579,633,83,1
1087,4,Excavation,Excavation Co,429,390,109,0
1087,4,Concrete,Concrete Co,429,424,63,1
1087,5,Steel Erection,Steel Erection Co,493,499,83,0
1087,5,Plumbing,Plumbing Co,493,504,106,0
1088,1,Plumbing,Plumbing Co,233,223,93,0
1088,1,HVAC,HVAC Co,233,219,63,0
1088,2,HVAC,HVAC Co,467,452,56,0
1088,2,Concrete,Concrete Co,467,508,104,0
1088,3,Carpentry,Carpentry Co,630,652,106,0
1088,3,Finishes,Finishes Co,630,571,90,0
1088,4,Excavation,Excavation Co,467,468,58,0
1088,4,Electrical,Electrical Co,467,509,73,0
1088,5,Carpentry,Carpentry Co,537,557,66,0
1088,5,Steel Erection,Steel Erection Co,537,534,70,0
1089,1,HVAC,HVAC Co,360,358,108,0
1089,1,Plumbing,Plumbing Co,360,370,102,1
1089,2,Carpentry,Carpentry Co,720,710,81,1
1089,2,Finishes,Finishes Co,720,721,55,0
1089,3,Excavation,Excavation Co,972,976,99,1
1089,3,Finishes,Finishes Co,972,917,57,0
1089,4,Excavation,Excavation Co,720,660,55,1
1089,4,Concrete,Concrete Co,720,751,72,0
1089,5,Plumbing,Plumbing Co,828,829,98,1
1089,5,Finishes,Finishes Co,828,866,109,0
1090,1,HVAC,HVAC Co,120,129,83,0
1090,1,Carpentry,Carpentry Co,120,129,105,0
1090,2,HVAC,HVAC Co,241,235,106,0
1090,2,Finishes,Finishes Co,241,222,106,0
1090,3,Finishes,Finishes Co,326,327,101,1
1090,3,HVAC,HVAC Co,326,338,96,0
1090,4,Steel Erection,Steel Erection Co,241,257,107,0
1090,4,Plumbing,Plumbing Co,241,242,61,0
1090,5,Plumbing,Plumbing Co,278,286,87,0
1090,5,Excavation,Excavation Co,278,272,107,0
1091,1,Steel Erection,Steel Erection Co,397,405,55,1
1091,1,Excavation,Excavation Co,397,358,105,0
1091,2,Excavation,Excavation Co,794,800,94,1
1091,2,Electrical,Electrical Co,794,742,93,0
1091,3,Excavation,Excavation Co,1072,1077,51,0
1091,3,Concrete,Concrete Co,1072,1123,103,0
1091,4,Electrical,Electrical Co,794,800,99,0
1091,4,Concrete,Concrete Co,794,754,58,0
1091,5,Electrical,Electrical Co,913,956,62,0
1091,5,Steel Erection,Steel Erection Co,913,871,109,0
1092,1,Concrete,Concrete Co,88,82,67,0
1092,1,Electrical,Electrical Co,88,95,89,0
1092,2,HVAC,HVAC Co,176,177,88,0
1092,2,Steel Erection,Steel Erection Co,176,161,101,0
1092,3,Concrete,Concrete Co,238,255,61,0
1092,3,Steel Erection,Steel Erection Co,238,238,90,1
1092,4,HVAC,HVAC Co,176,162,96,0
1092,4,Concrete,Concrete Co,176,163,92,2
1092,5,HVAC,HVAC Co,203,190,55,1
1092,5,Finishes,Finishes Co,203,222,66,0
1093,1,HVAC,HVAC Co,118,113,98,0
1093,1,Finishes,Finishes Co,118,127,53,1
1093,2,Steel Erection,Steel Erection Co,237,220,61,1
1093,2,Plumbing,Plumbing Co,237,232,51,1
1093,3,Carpentry,Carpentry Co,320,331,66,0
1093,3,Concrete,Concrete Co,320,318,73,0
1093,4,Steel Erection,Steel Erection Co,237,248,65,0
1093,4,Carpentry,Carpentry Co,237,217,101,0
1093,5,HVAC,HVAC Co,272,244,101,1
1093,5,Finishes,Finishes Co,272,256,100,0
1094,1,Steel Erection,Steel Erection Co,130,141,108,1
1094,1,Concrete,Concrete Co,130,131,74,0
1094,2,Concrete,Concrete Co,261,273,71,1
1094,2,Plumbing,Plumbing Co,261,266,76,1
1094,3,Carpentry,Carpentry Co,353,327,91,0
1094,3,Electrical,Electrical Co,353,349,58,0
1094,4,Electrical,Electrical Co,261,274,85,0
1094,4,HVAC,HVAC Co,261,251,61,0
1094,5,Concrete,Concrete Co,300,318,50,0
1094,5,HVAC,HVAC Co,300,308,55,0
1095,1,Electrical,Electrical Co,407,381,89,1
1095,1,HVAC,HVAC Co,407,408,77,0
1095,2,Steel Erection,Steel Erection Co,815,742,89,0
1095,2,Finishes,Finishes Co,815,796,99,0
1095,3,Excavation,Excavation Co,1101,1197,55,0
1095,3,Finishes,Finishes Co,1101,1119,90,0
1095,4,Electrical,Electrical Co,815,891,76,0
1095,4,Finishes,Finishes Co,815,881,67,0
1095,5,Finishes,Finishes Co,938,979,95,2
1095,5,Steel Erection,Steel Erection Co,938,988,92,2
1096,1,Plumbing,Plumbing Co,275,261,94,0
1096,1,Steel Erection,Steel Erection Co,275,270,96,0
1096,2,Finishes,Finishes Co,551,533,107,0
1096,2,Carpentry,Carpentry Co,551,604,89,0
1096,3,Excavation,Excavation Co,744,786,64,0
1096,3,HVAC,HVAC Co,744,708,106,0
1096,4,Electrical,Electrical Co,551,506,81,0
1096,4,Concrete,Concrete Co,551,565,107,0
1096,5,Concrete,Concrete Co,634,575,76,0
1096,5,Excavation,Excavation Co,634,656,79,0
1097,1,Carpentry,Carpentry Co,392,363,62,0
1097,1,Steel Erection,Steel Erection Co,392,391,62,0
1097,2,Concrete,Concrete Co,784,766,61,0
1097,2,Plumbing,Plumbing Co,784,806,104,0
1097,3,HVAC,HVAC Co,1059,1090,69,0
1097,3,Plumbing,Plumbing Co,1059,1128,107,1
1097,4,HVAC,HVAC Co,784,732,71,0
1097,4,Excavation,Excavation Co,784,742,97,0
1097,5,Plumbing,Plumbing Co,902,939,103,0
1097,5,Carpentry,Carpentry Co,902,875,98,0
1098,1,Carpentry,Carpentry Co,126,126,83,0
1098,1,Excavation,Excavation Co,126,126,78,0
1098,2,HVAC,HVAC Co,252,263,53,0
1098,2,Electrical,Electrical Co,252,256,95,0
1098,3,Steel Erection,Steel Erection Co,341,367,65,0
1098,3,Finishes,Finishes Co,341,363,86,0
1098,4,Plumbing,Plumbing Co,252,250,76,0
1098,4,HVAC,HVAC Co,252,229,74,0
1098,5,Finishes,Finishes Co,290,308,90,1
1098,5,Plumbing,Plumbing Co,290,261,66,1
1099,1,Plumbing,Plumbing Co,92,87,109,0
1099,1,HVAC,HVAC Co,92,101,55,2
1099,2,Electrical,Electrical Co,185,169,57,0
1099,2,Concrete,Concrete Co,185,190,76,1
1099,3,Concrete,Concrete Co,250,235,100,0
1099,3,Carpentry,Carpentry Co,250,248,67,0
1099,4,HVAC,HVAC Co,185,198,91,0
1099,4,Plumbing,Plumbing Co,185,191,57,0
1099,5,Steel Erection,Steel Erection Co,213,196,108,0
1099,5,Plumbing,Plumbing Co,213,230,89,0
1100,1,Concrete,Concrete Co,91,88,58,0
1100,1,Plumbing,Plumbing Co,91,98,68,1
1100,2,Finishes,Finishes Co,183,176,79,1
1100,2,Carpentry,Carpentry Co,183,190,97,0
1100,3,Concrete,Concrete Co,248,243,91,1
1100,3,HVAC,HVAC Co,248,237,74,0
1100,4,Excavation,Excavation Co,183,184,76,0
1100,4,Concrete,Concrete Co,183,172,54,0
1100,5,Steel Erection,Steel Erection Co,211,223,50,0
1100,5,HVAC,HVAC Co,211,209,95,2
1101,1,Finishes,Finishes Co,254,249,82,0
1101,1,Carpentry,Carpentry Co,254,273,101,0
1101,2,Electrical,Electrical Co,508,537,65,0
1101,2,Excavation,Excavation Co,508,482,107,1
1101,3,Plumbing,Plumbing Co,686,726,95,0
1101,3,HVAC,HVAC Co,686,692,76,1
1101,4,Electrical,Electrical Co,508,499,98,1
1101,4,Steel Erection,Steel Erection Co,508,542,72,1
1101,5,Steel Erection,Steel Erection Co,584,606,87,2
1101,5,Electrical,Electrical Co,584,632,106,0
1102,1,Plumbing,Plumbing Co,320,297,67,1
1102,1,Finishes,Finishes Co,320,302,75,0
1102,2,HVAC,HVAC Co,641,676,66,1
1102,2,Concrete,Concrete Co,641,697,80,1
1102,3,Finishes,Finishes Co,866,802,97,0
1102,3,Excavation,Excavation Co,866,847,106,1
1102,4,Plumbing,Plumbing Co,641,666,67,0
1102,4,Finishes,Finishes Co,641,704,53,0
1102,5,HVAC,HVAC Co,737,727,88,0
1102,5,Finishes,Finishes Co,737,774,107,0
1103,1,Steel Erection,Steel Erection Co,279,266,56,0
1103,1,Carpentry,Carpentry Co,279,253,55,0
1103,2,Steel Erection,Steel Erection Co,558,539,102,0
1103,2,Finishes,Finishes Co,558,556,57,1
1103,3,Concrete,Concrete Co,754,724,74,1
1103,3,Finishes,Finishes Co,754,699,82,0
1103,4,Steel Erection,Steel Erection Co,558,613,78,0
1103,4,Excavation,Excavation Co,558,555,88,4
1103,5,Excavation,Excavation Co,642,683,93,0
1103,5,Carpentry,Carpentry Co,642,692,97,0
1104,1,Excavation,Excavation Co,423,437,83,0
