project_id,phase_id,phase_name,planned_start,planned_end,actual_start,actual_end,planned_cost,actual_cost,planned_hours,actual_hours,weather_delay_days
1047,2,Foundation,2001-01-08,2001-05-12,2001-01-08,2001-05-18 00:00:00,1771629,1855775,1610,1719,3
1047,3,Structural,2001-05-13,2001-10-06,2001-05-13,2001-10-20 00:00:00,2254801,2204463,2174,2271,0
1047,4,Enclosure,2001-10-07,2002-01-29,2001-10-07,2002-01-27 00:00:00,1449515,1529426,1610,1711,0
1047,5,Interiors,2002-01-30,2002-05-12,2002-01-30,2002-05-09 00:00:00,1610572,1647323,1852,1884,4
1048,1,Site Prep,2018-11-16,2019-03-15,2018-11-16,2019-03-29 00:00:00,1355215,1363647,1355,1311,1
1048,2,Foundation,2019-03-16,2019-06-20,2019-03-16,2019-06-24 00:00:00,2981474,3122328,2710,2670,2
1048,3,Structural,2019-06-21,2019-11-21,2019-06-21,2019-12-04 00:00:00,3794603,3998103,3659,3884,0
1048,4,Enclosure,2019-11-22,2020-04-26,2019-11-22,2020-05-10 00:00:00,2439388,2479370,2710,2738,2
1048,5,Interiors,2020-04-27,2020-09-11,2020-04-27,2020-09-22 00:00:00,2710431,2728398,3116,3022,5
1049,1,Site Prep,2006-06-24,2006-10-17,2006-06-24,2006-10-13 00:00:00,564695,574752,564,550,1
1049,2,Foundation,2006-10-18,2007-03-17,2006-10-18,2007-03-28 00:00:00,1242330,1316203,1129,1184,4
1049,3,Structural,2007-03-18,2007-08-13,2007-03-18,2007-08-21 00:00:00,1581148,1733773,1524,1542,0
1049,4,Enclosure,2007-08-14,2007-11-30,2007-08-14,2007-12-11 00:00:00,1016452,1047816,1129,1128,2
1049,5,Interiors,2007-12-01,2008-03-13,2007-12-01,2008-03-19 00:00:00,1129391,1207483,1298,1279,0
1050,1,Site Prep,2021-06-20,2021-11-08,2021-06-20,2021-11-13 00:00:00,437157,439475,437,440,5
1050,2,Foundation,2021-11-09,2022-04-23,2021-11-09,2022-05-01 00:00:00,961747,973062,874,878,2
1050,3,Structural,2022-04-24,2022-10-08,2022-04-24,2022-10-16 00:00:00,1224041,1289705,1180,1182,2
1050,4,Enclosure,2022-10-09,2023-01-30,2022-10-09,2023-02-03 00:00:00,786884,783436,874,898,0
1050,5,Interiors,2023-01-31,2023-06-06,2023-01-31,2023-06-18 00:00:00,874315,913715,1005,1035,0
1051,1,Site Prep,2007-05-25,2007-07-10,2007-05-25,2007-07-12 00:00:00,352166,346807,352,361,1
1051,2,Foundation,2007-07-11,2007-09-03,2007-07-11,2007-09-12 00:00:00,774766,788154,704,736,1
1051,3,Structural,2007-09-04,2007-10-22,2007-09-04,2007-10-20 00:00:00,986066,1072745,950,940,4
1051,4,Enclosure,2007-10-23,2007-12-27,2007-10-23,2007-12-30 00:00:00,633900,656094,704,708,2
1051,5,Interiors,2007-12-28,2008-02-27,2007-12-28,2008-02-29 00:00:00,704333,731068,809,852,2
1052,1,Site Prep,2019-10-28,2020-02-18,2019-10-28,2020-02-13 00:00:00,813881,833123,813,843,1
1052,2,Foundation,2020-02-19,2020-06-27,2020-02-19,2020-07-11 00:00:00,1790538,1936011,1627,1663,0
1052,3,Structural,2020-06-28,2020-09-29,2020-06-28,2020-10-04 00:00:00,2278867,2418519,2197,2101,1
1052,4,Enclosure,2020-09-30,2021-02-12,2020-09-30,2021-02-24 00:00:00,1464986,1397491,1627,1595,3
1052,5,Interiors,2021-02-13,2021-06-03,2021-02-13,2021-06-15 00:00:00,1627762,1734733,1871,1819,5
1053,1,Site Prep,2016-05-30,2016-10-24,2016-05-30,2016-10-31 00:00:00,194746,208665,194,204,0
1053,2,Foundation,2016-10-25,2017-03-19,2016-10-25,2017-03-31 00:00:00,428442,440219,389,401,2
1053,3,Structural,2017-03-20,2017-06-29,2017-03-20,2017-07-11 00:00:00,545290,555912,525,509,2
1053,4,Enclosure,2017-06-30,2017-09-30,2017-06-30,2017-09-29 00:00:00,350543,361500,389,391,3
1053,5,Interiors,2017-10-01,2018-01-24,2017-10-01,2018-01-26 00:00:00,389493,397776,447,451,0
1054,1,Site Prep,2006-03-30,2006-05-30,2006-03-30,2006-06-12 00:00:00,237138,249932,237,232,6
1054,2,Foundation,2006-05-31,2006-08-03,2006-05-31,2006-08-12 00:00:00,521703,557507,474,488,2
1054,3,Structural,2006-08-04,2006-10-11,2006-08-04,2006-10-12 00:00:00,663986,658674,640,655,0
1054,4,Enclosure,2006-10-12,2006-12-15,2006-10-12,2006-12-26 00:00:00,426848,424600,474,473,0
1054,5,Interiors,2006-12-16,2007-02-13,2006-12-16,2007-02-10 00:00:00,474276,479270,545,558,1
1055,1,Site Prep,2006-09-02,2007-01-22,2006-09-02,2007-01-27 00:00:00,647813,645930,647,622,3
1055,2,Foundation,2007-01-23,2007-05-09,2007-01-23,2007-05-07 00:00:00,1425190,1471001,1295,1258,5
1055,3,Structural,2007-05-10,2007-09-25,2007-05-10,2007-10-05 00:00:00,1813878,1923902,1749,1798,3
1055,4,Enclosure,2007-09-26,2008-02-15,2007-09-26,2008-02-19 00:00:00,1166065,1190258,1295,1301,3
1055,5,Interiors,2008-02-16,2008-06-29,2008-02-16,2008-07-11 00:00:00,1295627,1393826,1489,1546,3
1056,1,Site Prep,2023-06-13,2023-10-12,2023-06-13,2023-10-10 00:00:00,158599,165996,158,163,4
1056,2,Foundation,2023-10-13,2024-02-24,2023-10-13,2024-02-28 00:00:00,348917,377717,317,321,0
1056,3,Structural,2024-02-25,2024-06-11,2024-02-25,2024-06-06 00:00:00,444077,485155,428,432,1
1056,4,Enclosure,2024-06-12,2024-09-25,2024-06-12,2024-09-22 00:00:00,285478,286839,317,294,0
1056,5,Interiors,2024-09-26,2025-02-05,2024-09-26,2025-02-11 00:00:00,317198,303220,364,383,2
1057,1,Site Prep,2023-03-02,2023-07-30,2023-03-02,2023-07-26 00:00:00,432602,467790,432,439,0
1057,2,Foundation,2023-07-31,2023-11-10,2023-07-31,2023-11-08 00:00:00,951724,996189,865,853,0
1057,3,Structural,2023-11-11,2024-03-10,2023-11-11,2024-03-09 00:00:00,1211285,1259732,1168,1143,2
1057,4,Enclosure,2024-03-11,2024-06-29,2024-03-11,2024-07-07 00:00:00,778683,797741,865,912,5
1057,5,Interiors,2024-06-30,2024-12-05,2024-06-30,2024-12-04 00:00:00,865204,861417,994,985,5
1058,1,Site Prep,2004-07-21,2004-10-10,2004-07-21,2004-10-17 00:00:00,1094622,1110905,1094,1136,6
1058,2,Foundation,2004-10-11,2005-01-09,2004-10-11,2005-01-10 00:00:00,2408169,2458457,2189,2338,1
1058,3,Structural,2005-01-10,2005-03-24,2005-01-10,2005-03-19 00:00:00,3064942,3173974,2955,2969,0
1058,4,Enclosure,2005-03-25,2005-05-22,2005-03-25,2005-05-20 00:00:00,1970320,2081307,2189,2151,1
1058,5,Interiors,2005-05-23,2005-08-20,2005-05-23,2005-09-02 00:00:00,2189244,2295203,2517,2487,1
1059,1,Site Prep,2012-06-10,2012-09-27,2012-06-10,2012-10-08 00:00:00,471048,501258,471,488,2
1059,2,Foundation,2012-09-28,2013-01-14,2012-09-28,2013-01-17 00:00:00,1036307,1084943,942,952,3
1059,3,Structural,2013-01-15,2013-05-04,2013-01-15,2013-04-29 00:00:00,1318936,1407227,1271,1257,0
1059,4,Enclosure,2013-05-05,2013-08-03,2013-05-05,2013-08-11 00:00:00,847887,922759,942,948,4
1059,5,Interiors,2013-08-04,2013-10-22,2013-08-04,2013-10-25 00:00:00,942097,954977,1083,1169,2
1060,1,Site Prep,2024-11-04,2025-02-01,2024-11-04,,1363449,776145,1363,707,1
1060,2,Foundation,2025-02-02,2025-05-10,2025-02-02,,2999589,1547428,2726,1513,1
1060,3,Structural,2025-05-11,2025-08-26,2025-05-11,,3817659,2247513,3681,2020,0
1060,4,Enclosure,2025-08-27,2025-12-19,2025-08-27,,2454209,1376623,2726,1603,1
1060,5,Interiors,2025-12-20,2026-04-12,2025-12-20,,2726899,1548868,3135,1763,2
1061,1,Site Prep,1999-11-20,2000-03-10,1999-11-20,2000-03-10 00:00:00,861476,878354,861,915,4
1061,2,Foundation,2000-03-11,2000-08-12,2000-03-11,2000-08-12 00:00:00,1895248,2021611,1722,1715,1
1061,3,Structural,2000-08-13,2000-12-24,2000-08-13,2001-01-02 00:00:00,2412135,2405459,2325,2437,2
1061,4,Enclosure,2000-12-25,2001-05-14,2000-12-25,2001-05-25 00:00:00,1550658,1586546,1722,1664,2
1061,5,Interiors,2001-05-15,2001-09-11,2001-05-15,2001-09-11 00:00:00,1722953,1727016,1981,2116,5
1062,1,Site Prep,2011-05-14,2011-08-05,2011-05-14,2011-08-11 00:00:00,1339519,1401555,1339,1351,3
1062,2,Foundation,2011-08-06,2011-11-22,2011-08-06,2011-12-01 00:00:00,2946943,3103633,2679,2736,2
1062,3,Structural,2011-11-23,2012-03-11,2011-11-23,2012-03-17 00:00:00,3750655,3846163,3616,3846,0
1062,4,Enclosure,2012-03-12,2012-06-07,2012-03-12,2012-06-20 00:00:00,2411135,2595269,2679,2792,2
1062,5,Interiors,2012-06-08,2012-09-30,2012-06-08,2012-10-02 00:00:00,2679039,2606711,3080,3180,8
1063,1,Site Prep,2015-09-20,2015-11-20,2015-09-20,2015-12-04 00:00:00,1026028,1078755,1026,1048,0
1063,2,Foundation,2015-11-21,2016-02-20,2015-11-21,2016-02-18 00:00:00,2257262,2213583,2052,2144,0
1063,3,Structural,2016-02-21,2016-05-06,2016-02-21,2016-05-09 00:00:00,2872878,2857796,2770,2822,1
1063,4,Enclosure,2016-05-07,2016-07-25,2016-05-07,2016-07-21 00:00:00,1846850,1838442,2052,2127,0
1063,5,Interiors,2016-07-26,2016-09-23,2016-07-26,2016-09-20 00:00:00,2052056,2053178,2359,2394,2
1064,1,Site Prep,1999-02-06,1999-04-27,1999-02-06,1999-05-07 00:00:00,185243,191417,185,192,0
1064,2,Foundation,1999-04-28,1999-08-02,1999-04-28,1999-08-03 00:00:00,407535,408083,370,372,2
1064,3,Structural,1999-08-03,1999-10-12,1999-08-03,1999-10-25 00:00:00,518681,540814,500,482,6
1064,4,Enclosure,1999-10-13,1999-12-16,1999-10-13,1999-12-20 00:00:00,333437,344638,370,397,0
1064,5,Interiors,1999-12-17,2000-02-19,1999-12-17,2000-02-16 00:00:00,370486,368758,426,446,1
1065,1,Site Prep,1998-08-23,1998-12-07,1998-08-23,1998-12-21 00:00:00,1091766,1108641,1091,1191,0
1065,2,Foundation,1998-12-08,1999-04-14,1998-12-08,1999-04-28 00:00:00,2401885,2510479,2183,2254,1
1065,3,Structural,1999-04-15,1999-08-17,1999-04-15,1999-08-24 00:00:00,3056945,3096513,2947,3079,0
1065,4,Enclosure,1999-08-18,1999-12-23,1999-08-18,1999-12-25 00:00:00,1965179,2060904,2183,2277,0
1065,5,Interiors,1999-12-24,2000-04-02,1999-12-24,2000-03-28 00:00:00,2183532,2272367,2511,2534,4
1066,1,Site Prep,1999-05-27,1999-09-11,1999-05-27,1999-09-19 00:00:00,333832,336160,333,328,3
1066,2,Foundation,1999-09-12,2000-01-29,1999-09-12,2000-02-09 00:00:00,734430,829188,667,698,3
1066,3,Structural,2000-01-30,2000-05-16,2000-01-30,2000-05-30 00:00:00,934730,929459,901,904,5
1066,4,Enclosure,2000-05-17,2000-08-19,2000-05-17,2000-08-20 00:00:00,600897,591557,667,666,3
1066,5,Interiors,2000-08-20,2001-01-20,2000-08-20,2001-01-30 00:00:00,667664,680856,767,808,0
1067,1,Site Prep,2019-02-20,2019-07-28,2019-02-20,2019-07-25 00:00:00,547456,589353,547,585,0
1067,2,Foundation,2019-07-29,2019-12-25,2019-07-29,2019-12-21 00:00:00,1204403,1189357,1094,1145,1
1067,3,Structural,2019-12-26,2020-05-13,2019-12-26,2020-05-11 00:00:00,1532876,1520151,1478,1483,5
1067,4,Enclosure,2020-05-14,2020-11-03,2020-05-14,2020-10-29 00:00:00,985420,1020275,1094,1158,0
1067,5,Interiors,2020-11-04,2021-03-04,2020-11-04,2021-03-03 00:00:00,1094912,1179161,1259,1277,5
1068,1,Site Prep,2004-06-29,2004-10-13,2004-06-29,2004-10-24 00:00:00,936848,968681,936,952,0
1068,2,Foundation,2004-10-14,2005-01-28,2004-10-14,2005-02-05 00:00:00,2061066,2096504,1873,1882,0
1068,3,Structural,2005-01-29,2005-06-07,2005-01-29,2005-06-04 00:00:00,2623174,2743540,2529,2551,0
1068,4,Enclosure,2005-06-08,2005-09-13,2005-06-08,2005-09-13 00:00:00,1686326,1791183,1873,1931,0
1068,5,Interiors,2005-09-14,2006-01-31,2005-09-14,2006-02-03 00:00:00,1873696,1969734,2154,2121,2
1069,1,Site Prep,2022-12-05,2023-04-19,2022-12-05,2023-05-01 00:00:00,1250505,1235884,1250,1311,4
1069,2,Foundation,2023-04-20,2023-08-24,2023-04-20,2023-08-27 00:00:00,2751112,2714530,2501,2407,1
1069,3,Structural,2023-08-25,2024-01-13,2023-08-25,2024-01-23 00:00:00,3501416,3579539,3376,3252,0
1069,4,Enclosure,2024-01-14,2024-06-15,2024-01-14,2024-06-22 00:00:00,2250910,2304239,2501,2584,0
1069,5,Interiors,2024-06-16,2024-10-20,2024-06-16,2024-10-17 00:00:00,2501011,2551247,2876,2901,4
1070,1,Site Prep,2022-11-17,2023-01-22,2022-11-17,2023-02-04 00:00:00,640024,684572,640,650,0
1070,2,Foundation,2023-01-23,2023-04-10,2023-01-23,2023-04-24 00:00:00,1408054,1495464,1280,1279,1
1070,3,Structural,2023-04-11,2023-06-09,2023-04-11,2023-06-10 00:00:00,1792069,1903956,1728,1645,3
1070,4,Enclosure,2023-06-10,2023-08-05,2023-06-10,2023-08-17 00:00:00,1152044,1200160,1280,1293,2
1070,5,Interiors,2023-08-06,2023-10-12,2023-08-06,2023-10-16 00:00:00,1280049,1407112,1472,1460,1
1071,1,Site Prep,2010-12-13,2011-03-28,2010-12-13,2011-03-28 00:00:00,817297,860930,817,864,2
1071,2,Foundation,2011-03-29,2011-06-27,2011-03-29,2011-07-11 00:00:00,1798054,1886990,1634,1696,1
1071,3,Structural,2011-06-28,2011-09-18,2011-06-28,2011-09-24 00:00:00,2288432,2387140,2206,2266,1
1071,4,Enclosure,2011-09-19,2011-12-08,2011-09-19,2011-12-20 00:00:00,1471135,1539366,1634,1651,2
1071,5,Interiors,2011-12-09,2012-04-09,2011-12-09,2012-04-08 00:00:00,1634594,1711139,1879,1917,1
1072,1,Site Prep,2004-08-08,2004-11-21,2004-08-08,2004-11-25 00:00:00,1481320,1477164,1481,1456,4
1072,2,Foundation,2004-11-22,2005-02-16,2004-11-22,2005-02-27 00:00:00,3258904,3448485,2962,2784,2
1072,3,Structural,2005-02-17,2005-05-25,2005-02-17,2005-06-02 00:00:00,4147696,4281756,3999,4047,3
1072,4,Enclosure,2005-05-26,2005-08-16,2005-05-26,2005-08-15 00:00:00,2666376,2593884,2962,3135,2
1072,5,Interiors,2005-08-17,2005-11-13,2005-08-17,2005-11-27 00:00:00,2962640,3126547,3407,3633,7
1073,1,Site Prep,2009-04-05,2009-07-11,2009-04-05,2009-07-14 00:00:00,572736,577094,572,594,7
1073,2,Foundation,2009-07-12,2009-09-22,2009-07-12,2009-09-29 00:00:00,1260020,1322631,1145,1169,0
1073,3,Structural,2009-09-23,2009-12-28,2009-09-23,2010-01-09 00:00:00,1603661,1728663,1546,1638,0
1073,4,Enclosure,2009-12-29,2010-04-14,2009-12-29,2010-04-23 00:00:00,1030925,1014651,1145,1182,3
1073,5,Interiors,2010-04-15,2010-07-21,2010-04-15,2010-07-17 00:00:00,1145472,1202117,1317,1346,0
1074,1,Site Prep,2006-04-04,2006-05-23,2006-04-04,2006-05-30 00:00:00,808410,865794,808,835,1
1074,2,Foundation,2006-05-24,2006-07-05,2006-05-24,2006-07-05 00:00:00,1778503,1785368,1616,1673,0
1074,3,Structural,2006-07-06,2006-08-19,2006-07-06,2006-08-20 00:00:00,2263549,2329633,2182,2325,1
1074,4,Enclosure,2006-08-20,2006-10-19,2006-08-20,2006-10-14 00:00:00,1455138,1400332,1616,1632,0
1074,5,Interiors,2006-10-20,2006-11-27,2006-10-20,2006-11-23 00:00:00,1616821,1654526,1859,1895,2
1075,1,Site Prep,2013-10-31,2013-12-29,2013-10-31,2014-01-04 00:00:00,1100621,1140701,1100,1147,3
1075,2,Foundation,2013-12-30,2014-03-21,2013-12-30,2014-03-22 00:00:00,2421367,2474403,2201,2304,4
1075,3,Structural,2014-03-22,2014-05-28,2014-03-22,2014-05-27 00:00:00,3081740,3249566,2971,3043,3
1075,4,Enclosure,2014-05-29,2014-08-03,2014-05-29,2014-08-13 00:00:00,1981118,2039782,2201,2114,1
1075,5,Interiors,2014-08-04,2014-10-11,2014-08-04,2014-10-21 00:00:00,2201243,2219158,2531,2601,7
1076,1,Site Prep,2000-08-17,2001-01-18,2000-08-17,2001-01-13 00:00:00,736153,765318,736,754,3
1076,2,Foundation,2001-01-19,2001-06-13,2001-01-19,2001-06-13 00:00:00,1619537,1676148,1472,1480,2
1076,3,Structural,2001-06-14,2001-11-27,2001-06-14,2001-12-04 00:00:00,2061229,2208782,1987,2138,0
1076,4,Enclosure,2001-11-28,2002-04-10,2001-11-28,2002-04-21 00:00:00,1325076,1380928,1472,1482,0
1076,5,Interiors,2002-04-11,2002-08-28,2002-04-11,2002-08-28 00:00:00,1472307,1555424,1693,1770,3
1077,1,Site Prep,2023-06-14,2023-10-04,2023-06-14,2023-10-11 00:00:00,1022096,1087226,1022,1028,1
1077,2,Foundation,2023-10-05,2024-01-30,2023-10-05,2024-01-25 00:00:00,2248613,2283510,2044,2127,2
1077,3,Structural,2024-01-31,2024-05-01,2024-01-31,2024-05-02 00:00:00,2861871,2916530,2759,2684,0
1077,4,Enclosure,2024-05-02,2024-08-04,2024-05-02,2024-08-18 00:00:00,1839774,1952966,2044,2106,4
1077,5,Interiors,2024-08-05,2024-11-06,2024-08-05,2024-11-16 00:00:00,2044193,2079018,2350,2345,0
1078,1,Site Prep,2006-08-08,2006-09-30,2006-08-08,2006-10-06 00:00:00,435832,444820,435,440,1
1078,2,Foundation,2006-10-01,2006-11-06,2006-10-01,2006-11-03 00:00:00,958830,1027405,871,876,3
1078,3,Structural,2006-11-07,2006-12-19,2006-11-07,2006-12-30 00:00:00,1220329,1262571,1176,1188,0
1078,4,Enclosure,2006-12-20,2007-02-16,2006-12-20,2007-02-28 00:00:00,784497,816555,871,831,3
1078,5,Interiors,2007-02-17,2007-04-17,2007-02-17,2007-04-19 00:00:00,871664,874155,1002,1014,3
1079,1,Site Prep,2000-05-22,2000-09-17,2000-05-22,2000-09-13 00:00:00,626042,641019,626,634,3
1079,2,Foundation,2000-09-18,2001-01-20,2000-09-18,2001-01-28 00:00:00,1377292,1469946,1252,1289,2
1079,3,Structural,2001-01-21,2001-04-28,2001-01-21,2001-04-24 00:00:00,1752917,1862859,1690,1767,0
1079,4,Enclosure,2001-04-29,2001-09-03,2001-04-29,2001-09-13 00:00:00,1126875,1225789,1252,1341,3
1079,5,Interiors,2001-09-04,2002-01-16,2001-09-04,2002-01-24 00:00:00,1252084,1250882,1439,1422,0
1080,1,Site Prep,2017-03-16,2017-05-10,2017-03-16,2017-05-17 00:00:00,292833,304254,292,307,0
1080,2,Foundation,2017-05-11,2017-07-09,2017-05-11,2017-07-18 00:00:00,644233,633675,585,603,0
1080,3,Structural,2017-07-10,2017-09-11,2017-07-10,2017-09-08 00:00:00,819932,852540,790,802,0
1080,4,Enclosure,2017-09-12,2017-11-17,2017-09-12,2017-11-19 00:00:00,527099,580454,585,628,1
1080,5,Interiors,2017-11-18,2018-01-16,2017-11-18,2018-01-19 00:00:00,585666,612842,673,688,2
1081,1,Site Prep,2008-08-30,2009-01-28,2008-08-30,2009-01-23 00:00:00,804076,805380,804,798,3
1081,2,Foundation,2009-01-29,2009-06-29,2009-01-29,2009-06-27 00:00:00,1768967,1756996,1608,1658,3
1081,3,Structural,2009-06-30,2009-12-02,2009-06-30,2009-12-08 00:00:00,2251413,2261894,2171,2152,2
1081,4,Enclosure,2009-12-03,2010-05-08,2009-12-03,2010-05-16 00:00:00,1447336,1553839,1608,1673,0
1081,5,Interiors,2010-05-09,2010-09-16,2010-05-09,2010-09-16 00:00:00,1608152,1607135,1849,1925,2
1082,1,Site Prep,1999-10-22,2000-02-16,1999-10-22,2000-02-21 00:00:00,720970,739256,720,723,3
1082,2,Foundation,2000-02-17,2000-05-05,2000-02-17,2000-05-14 00:00:00,1586135,1646051,1441,1425,2
1082,3,Structural,2000-05-06,2000-08-06,2000-05-06,2000-08-15 00:00:00,2018718,2061756,1946,2003,1
1082,4,Enclosure,2000-08-07,2000-11-30,2000-08-07,2000-11-29 00:00:00,1297747,1357509,1441,1519,3
1082,5,Interiors,2000-12-01,2001-03-21,2000-12-01,2001-03-16 00:00:00,1441941,1460829,1658,1688,2
1083,1,Site Prep,2005-12-03,2006-03-01,2005-12-03,2006-03-11 00:00:00,710216,733962,710,699,2
1083,2,Foundation,2006-03-02,2006-06-26,2006-03-02,2006-07-04 00:00:00,1562476,1591967,1420,1375,0
1083,3,Structural,2006-06-27,2006-10-16,2006-06-27,2006-10-24 00:00:00,1988606,2041768,1917,1908,1
1083,4,Enclosure,2006-10-17,2007-01-29,2006-10-17,2007-02-02 00:00:00,1278389,1309145,1420,1436,1
1083,5,Interiors,2007-01-30,2007-04-18,2007-01-30,2007-04-28 00:00:00,1420433,1444667,1633,1621,1
1084,1,Site Prep,2005-02-18,2005-04-01,2005-02-18,2005-03-30 00:00:00,1491413,1645233,1491,1458,2
1084,2,Foundation,2005-04-02,2005-05-28,2005-04-02,2005-06-01 00:00:00,3281110,3470188,2982,3008,0
1084,3,Structural,2005-05-29,2005-07-30,2005-05-29,2005-07-26 00:00:00,4175958,4351176,4026,4127,2
1084,4,Enclosure,2005-07-31,2005-10-04,2005-07-31,2005-10-13 00:00:00,2684544,2840980,2982,2995,0
1084,5,Interiors,2005-10-05,2005-11-27,2005-10-05,2005-11-29 00:00:00,2982827,3143696,3430,3557,0
1085,1,Site Prep,2005-07-01,2005-08-14,2005-07-01,2005-08-16 00:00:00,1349353,1426142,1349,1446,0
1085,2,Foundation,2005-08-15,2005-10-01,2005-08-15,2005-10-09 00:00:00,2968577,3078689,2698,2716,4
1085,3,Structural,2005-10-02,2005-12-12,2005-10-02,2005-12-24 00:00:00,3778190,3873589,3643,3685,4
1085,4,Enclosure,2005-12-13,2006-02-08,2005-12-13,2006-02-07 00:00:00,2428836,2675905,2698,2801,4
1085,5,Interiors,2006-02-09,2006-04-07,2006-02-09,2006-04-21 00:00:00,2698707,2799130,3103,3155,3
1086,1,Site Prep,2022-08-08,2022-11-03,2022-08-08,2022-10-29 00:00:00,941600,1024804,941,1007,1
1086,2,Foundation,2022-11-04,2023-01-26,2022-11-04,2023-01-26 00:00:00,2071521,2089803,1883,1921,0
1086,3,Structural,2023-01-27,2023-03-31,2023-01-27,2023-04-09 00:00:00,2636481,2610546,2542,2479,1
1086,4,Enclosure,2023-04-01,2023-06-05,2023-04-01,2023-06-10 00:00:00,1694880,1624255,1883,2000,0
1086,5,Interiors,2023-06-06,2023-09-04,2023-06-06,2023-08-30 00:00:00,1883201,2017566,2165,2320,1
1087,1,Site Prep,2022-07-08,2022-10-23,2022-07-08,2022-10-21 00:00:00,643534,659497,643,662,0
1087,2,Foundation,2022-10-24,2023-02-09,2022-10-24,2023-02-04 00:00:00,1415775,1455336,1287,1296,5
1087,3,Structural,2023-02-10,2023-05-11,2023-02-10,2023-05-17 00:00:00,1801896,1791693,1737,1760,1
1087,4,Enclosure,2023-05-12,2023-08-13,2023-05-12,2023-08-15 00:00:00,1158362,1203582,1287,1369,0
1087,5,Interiors,2023-08-14,2023-11-19,2023-08-14,2023-11-21 00:00:00,1287069,1320480,1480,1515,1
1088,1,Site Prep,2017-11-16,2018-02-18,2017-11-16,2018-02-26 00:00:00,700698,728820,700,726,0
1088,2,Foundation,2018-02-19,2018-05-26,2018-02-19,2018-05-23 00:00:00,1541537,1618527,1401,1466,3
1088,3,Structural,2018-05-27,2018-09-13,2018-05-27,2018-09-25 00:00:00,1961956,2035018,1891,1908,0
1088,4,Enclosure,2018-09-14,2019-01-29,2018-09-14,2019-01-25 00:00:00,1261258,1309070,1401,1463,2
1088,5,Interiors,2019-01-30,2019-05-14,2019-01-30,2019-05-13 00:00:00,1401397,1368580,1611,1671,1
1089,1,Site Prep,2023-10-27,2024-04-10,2023-10-27,2024-04-18 00:00:00,1081073,1097635,1081,1108,3
1089,2,Foundation,2024-04-11,2024-08-05,2024-04-11,2024-08-14 00:00:00,2378362,2419725,2162,2266,4
1089,3,Structural,2024-08-06,2024-12-07,2024-08-06,2024-12-05 00:00:00,3027006,2984929,2918,2960,3
1089,4,Enclosure,2024-12-08,2025-04-15,2024-12-08,2025-04-21 00:00:00,1945932,1937023,2162,2293,4
1089,5,Interiors,2025-04-16,2025-07-25,2025-04-16,2025-07-22 00:00:00,2162147,2160688,2486,2588,1
1090,1,Site Prep,2007-03-23,2007-05-26,2007-03-23,2007-05-27 00:00:00,362869,388530,362,376,2
1090,2,Foundation,2007-05-27,2007-07-29,2007-05-27,2007-08-12 00:00:00,798313,837769,725,712,0
1090,3,Structural,2007-07-30,2007-09-22,2007-07-30,2007-09-26 00:00:00,1016035,1070364,979,1058,2
1090,4,Enclosure,2007-09-23,2007-12-01,2007-09-23,2007-12-14 00:00:00,653165,672366,725,746,2
1090,5,Interiors,2007-12-02,2008-02-09,2007-12-02,2008-02-16 00:00:00,725739,738897,834,903,0
1091,1,Site Prep,2010-03-28,2010-06-29,2010-03-28,2010-07-06 00:00:00,1192121,1157901,1192,1171,2
1091,2,Foundation,2010-06-30,2010-09-26,2010-06-30,2010-09-26 00:00:00,2622667,2550426,2384,2448,4
1091,3,Structural,2010-09-27,2010-12-03,2010-09-27,2010-12-05 00:00:00,3337941,3391625,3218,3138,1
1091,4,Enclosure,2010-12-04,2011-02-24,2010-12-04,2011-02-26 00:00:00,2145819,2226701,2384,2352,4
1091,5,Interiors,2011-02-25,2011-05-15,2011-02-25,2011-05-28 00:00:00,2384243,2460853,2741,2815,0
1092,1,Site Prep,2000-10-22,2001-01-11,2000-10-22,2001-01-08 00:00:00,265039,267805,265,279,3
1092,2,Foundation,2001-01-12,2001-03-25,2001-01-12,2001-03-30 00:00:00,583087,597037,530,557,0
1092,3,Structural,2001-03-26,2001-07-03,2001-03-26,2001-06-29 00:00:00,742111,737338,715,734,3
1092,4,Enclosure,2001-07-04,2001-09-20,2001-07-04,2001-09-21 00:00:00,477071,491975,530,529,5
1092,5,Interiors,2001-09-21,2001-11-23,2001-09-21,2001-11-28 00:00:00,530079,533877,609,622,2
