project_id,phase_id,supplier,item,qty,planned_cost,actual_cost,delivery_date,delivery_delay_days
1040,2,MetroBuild,Concrete,35,22597,22902,2010-05-03,3
1040,3,Cascade Steel,Lumber,85,20874,11612,2010-08-04,0
1040,3,Cascade Steel,Concrete,23,14202,26565,2010-08-04,4
1040,4,MetroBuild,Lumber,51,22318,15489,2010-10-13,5
1040,4,NorthStar Materials,Lumber,86,17180,9418,2010-10-13,0
1040,5,RapidSupply,Concrete,36,22927,13102,2010-12-13,1
1040,5,Cascade Steel,Lumber,66,23147,22509,2010-12-13,4
1041,1,NorthStar Materials,Steel,23,14347,18956,2000-04-14,3
1041,1,MetroBuild,Steel,94,19567,22120,2000-04-14,2
1041,2,Cascade Steel,Concrete,32,16622,12867,2000-09-02,4
1041,2,MetroBuild,Steel,75,23239,13444,2000-09-02,0
1041,3,Cascade Steel,Concrete,34,17993,16641,2001-02-05,2
1041,3,Cascade Steel,Steel,66,21468,13769,2001-02-05,3
1041,4,MetroBuild,Steel,76,19429,20282,2001-07-19,3
1041,4,Cascade Steel,Concrete,78,15372,27868,2001-07-19,1
1041,5,RapidSupply,Concrete,66,22643,10737,2001-12-19,3
1041,5,NorthStar Materials,Lumber,90,17565,13108,2001-12-19,4
1042,1,Cascade Steel,Concrete,77,18553,10187,2005-03-17,2
1042,1,Cascade Steel,Lumber,96,9795,20452,2005-03-17,4
1042,2,NorthStar Materials,Lumber,52,18967,10745,2005-05-19,1
1042,2,MetroBuild,Steel,80,22612,15322,2005-05-19,3
1042,3,Cascade Steel,Concrete,86,13757,12024,2005-07-13,0
1042,3,NorthStar Materials,Lumber,37,16236,10889,2005-07-13,5
1042,4,RapidSupply,Steel,80,13795,16348,2005-09-04,4
1042,4,MetroBuild,Lumber,33,19185,10282,2005-09-04,4
1042,5,RapidSupply,Concrete,90,16123,11406,2005-10-19,0
1042,5,MetroBuild,Steel,59,10750,19389,2005-10-19,4
1043,1,MetroBuild,Concrete,92,13423,17919,2008-10-10,2
1043,1,Cascade Steel,Steel,26,18569,14576,2008-10-10,5
1043,2,RapidSupply,Steel,66,11463,16726,2009-03-19,0
1043,2,Cascade Steel,Lumber,41,14550,9616,2009-03-19,2
1043,3,MetroBuild,Concrete,95,17824,15863,2009-07-22,0
1043,3,RapidSupply,Lumber,85,24004,27961,2009-07-22,4
1043,4,MetroBuild,Lumber,40,11576,17865,2009-11-30,0
1043,4,Cascade Steel,Steel,77,14096,24862,2009-11-30,2
1043,5,MetroBuild,Lumber,26,16402,22523,2010-04-17,1
1043,5,RapidSupply,Lumber,40,9489,26788,2010-04-17,4
1044,1,Cascade Steel,Lumber,84,22740,25307,2021-11-09,2
1044,1,RapidSupply,Steel,73,15330,21437,2021-11-09,5
1044,2,MetroBuild,Steel,25,23817,22444,2022-03-29,3
1044,2,Cascade Steel,Steel,89,24423,23436,2022-03-29,5
1044,3,Cascade Steel,Lumber,24,10874,11439,2022-07-25,5
1044,3,Cascade Steel,Concrete,63,13301,25022,2022-07-25,2
1044,4,MetroBuild,Concrete,75,11170,10219,2023-01-15,2
1044,4,Cascade Steel,Lumber,95,16757,16937,2023-01-15,3
1044,5,RapidSupply,Lumber,34,24857,11153,2023-05-01,2
1044,5,NorthStar Materials,Steel,48,16272,10317,2023-05-01,2
1045,1,NorthStar Materials,Lumber,81,18430,22479,2009-03-14,0
1045,1,Cascade Steel,Steel,86,11518,21589,2009-03-14,0
1045,2,RapidSupply,Steel,31,18157,26652,2009-05-07,3
1045,2,Cascade Steel,Lumber,26,15105,22664,2009-05-07,5
1045,3,MetroBuild,Lumber,57,8523,21897,2009-08-01,5
1045,3,MetroBuild,Steel,93,16864,23986,2009-08-01,2
1045,4,RapidSupply,Lumber,92,22759,8680,2009-10-22,0
1045,4,Cascade Steel,Concrete,25,20250,17690,2009-10-22,3
1045,5,RapidSupply,Steel,48,9076,14625,2010-01-14,2
1045,5,MetroBuild,Steel,93,18311,16339,2010-01-14,4
1046,1,MetroBuild,Steel,28,12294,13886,2022-08-11,4
1046,1,RapidSupply,Lumber,55,14236,16855,2022-08-11,5
1046,2,RapidSupply,Concrete,56,21818,12489,2022-10-02,5
1046,2,RapidSupply,Lumber,99,8489,27912,2022-10-02,3
1046,3,RapidSupply,Concrete,20,22738,22140,2022-11-27,2
1046,3,MetroBuild,Lumber,73,19471,24523,2022-11-27,0
1046,4,Cascade Steel,Lumber,25,13998,24769,2023-01-30,5
1046,4,RapidSupply,Concrete,30,12126,26955,2023-01-30,0
1046,5,MetroBuild,Concrete,79,18477,14362,2023-04-11,4
1046,5,MetroBuild,Concrete,77,20128,22768,2023-04-11,5
1047,1,Cascade Steel,Lumber,75,19898,27761,2000-07-29,4
1047,1,RapidSupply,Lumber,78,8450,27091,2000-07-29,0
1047,2,NorthStar Materials,Concrete,81,17279,18218,2001-01-08,0
1047,2,RapidSupply,Lumber,50,18412,25131,2001-01-08,5
1047,3,RapidSupply,Concrete,87,12010,14659,2001-05-13,5
1047,3,MetroBuild,Steel,55,17805,14952,2001-05-13,5
1047,4,NorthStar Materials,Concrete,36,24811,21841,2001-10-07,4
1047,4,MetroBuild,Steel,64,17521,26695,2001-10-07,4
1047,5,Cascade Steel,Lumber,84,11305,12776,2002-01-30,4
1047,5,RapidSupply,Concrete,79,19090,23078,2002-01-30,0
1048,1,MetroBuild,Concrete,54,23004,9765,2018-11-16,1
1048,1,Cascade Steel,Steel,63,19671,23544,2018-11-16,5
1048,2,MetroBuild,Steel,49,15565,20560,2019-03-16,3
1048,2,Cascade Steel,Lumber,82,23312,12934,2019-03-16,5
1048,3,MetroBuild,Steel,85,9845,22837,2019-06-21,1
1048,3,RapidSupply,Lumber,26,19135,19410,2019-06-21,2
1048,4,MetroBuild,Lumber,61,23295,27266,2019-11-22,3
1048,4,MetroBuild,Lumber,22,10453,20722,2019-11-22,0
1048,5,RapidSupply,Concrete,92,23875,26214,2020-04-27,4
1048,5,RapidSupply,Concrete,76,22042,13666,2020-04-27,3
1049,1,Cascade Steel,Steel,95,21084,8997,2006-06-24,1
1049,1,Cascade Steel,Steel,91,17282,18532,2006-06-24,1
1049,2,RapidSupply,Steel,76,21290,16403,2006-10-18,2
1049,2,NorthStar Materials,Steel,52,19282,11476,2006-10-18,4
1049,3,Cascade Steel,Steel,78,14572,18579,2007-03-18,5
1049,3,RapidSupply,Concrete,58,16614,14382,2007-03-18,1
1049,4,Cascade Steel,Lumber,89,17321,19362,2007-08-14,5
1049,4,NorthStar Materials,Concrete,98,23798,20460,2007-08-14,0
1049,5,RapidSupply,Lumber,78,21107,12290,2007-12-01,0
1049,5,NorthStar Materials,Steel,56,12310,19310,2007-12-01,3
1050,1,NorthStar Materials,Concrete,94,15699,8782,2021-06-20,3
1050,1,RapidSupply,Concrete,49,18188,26286,2021-06-20,2
1050,2,NorthStar Materials,Concrete,25,11696,10773,2021-11-09,3
1050,2,NorthStar Materials,Lumber,70,12667,14324,2021-11-09,1
1050,3,MetroBuild,Steel,20,19635,10616,2022-04-24,4
1050,3,RapidSupply,Lumber,21,16859,9782,2022-04-24,4
1050,4,NorthStar Materials,Lumber,34,8910,25445,2022-10-09,4
1050,4,NorthStar Materials,Concrete,81,17432,17218,2022-10-09,4
1050,5,MetroBuild,Lumber,34,21614,15275,2023-01-31,0
1050,5,NorthStar Materials,Steel,95,19101,27891,2023-01-31,2
1051,1,Cascade Steel,Steel,72,22286,11386,2007-05-25,3
1051,1,MetroBuild,Lumber,33,23636,14642,2007-05-25,5
1051,2,NorthStar Materials,Lumber,76,17878,17314,2007-07-11,0
1051,2,MetroBuild,Lumber,81,11618,21788,2007-07-11,0
1051,3,NorthStar Materials,Lumber,64,22819,9635,2007-09-04,3
1051,3,MetroBuild,Steel,66,8302,19608,2007-09-04,5
1051,4,RapidSupply,Steel,36,10912,10949,2007-10-23,2
1051,4,MetroBuild,Steel,88,16211,25557,2007-10-23,4
1051,5,Cascade Steel,Steel,40,16158,16289,2007-12-28,4
1051,5,MetroBuild,Steel,25,8583,15166,2007-12-28,3
1052,1,NorthStar Materials,Steel,68,14572,16027,2019-10-28,0
1052,1,Cascade Steel,Lumber,73,9662,19502,2019-10-28,1
1052,2,Cascade Steel,Steel,23,19562,26708,2020-02-19,0
1052,2,Cascade Steel,Concrete,82,24647,22360,2020-02-19,1
1052,3,NorthStar Materials,Lumber,58,11857,19259,2020-06-28,1
1052,3,Cascade Steel,Steel,89,15076,19439,2020-06-28,4
1052,4,Cascade Steel,Steel,99,23793,26972,2020-09-30,2
1052,4,RapidSupply,Steel,60,24160,26242,2020-09-30,3
1052,5,RapidSupply,Steel,47,23485,11464,2021-02-13,5
1052,5,MetroBuild,Steel,21,19689,17280,2021-02-13,0
1053,1,NorthStar Materials,Concrete,83,15999,25629,2016-05-30,3
1053,1,RapidSupply,Concrete,63,16258,11416,2016-05-30,0
1053,2,MetroBuild,Steel,25,20059,21149,2016-10-25,5
1053,2,MetroBuild,Lumber,92,13512,14548,2016-10-25,4
1053,3,MetroBuild,Lumber,67,8259,26537,2017-03-20,2
1053,3,MetroBuild,Steel,88,12257,8582,2017-03-20,5
1053,4,Cascade Steel,Steel,45,24777,12294,2017-06-30,3
1053,4,NorthStar Materials,Lumber,92,22628,16042,2017-06-30,4
1053,5,RapidSupply,Steel,29,16666,22061,2017-10-01,3
1053,5,NorthStar Materials,Lumber,61,8644,17022,2017-10-01,4
1054,1,Cascade Steel,Concrete,80,16720,14370,2006-03-30,4
1054,1,Cascade Steel,Steel,93,12826,13595,2006-03-30,4
1054,2,NorthStar Materials,Concrete,21,12027,14266,2006-05-31,2
1054,2,NorthStar Materials,Lumber,70,20104,21008,2006-05-31,5
1054,3,MetroBuild,Steel,34,9583,24903,2006-08-04,1
1054,3,Cascade Steel,Steel,24,16564,12058,2006-08-04,2
1054,4,MetroBuild,Concrete,51,21048,14494,2006-10-12,3
1054,4,Cascade Steel,Lumber,80,12094,22114,2006-10-12,5
1054,5,NorthStar Materials,Lumber,77,24648,17445,2006-12-16,2
1054,5,RapidSupply,Steel,68,11576,16052,2006-12-16,2
1055,1,RapidSupply,Lumber,22,21803,17991,2006-09-02,2
1055,1,MetroBuild,Steel,33,10087,14883,2006-09-02,3
1055,2,MetroBuild,Lumber,71,24008,16583,2007-01-23,2
1055,2,NorthStar Materials,Steel,40,16905,23968,2007-01-23,1
1055,3,Cascade Steel,Lumber,29,23619,16752,2007-05-10,2
1055,3,RapidSupply,Concrete,53,13926,15549,2007-05-10,0
1055,4,Cascade Steel,Steel,33,9895,13354,2007-09-26,1
1055,4,Cascade Steel,Steel,84,9867,12358,2007-09-26,1
1055,5,Cascade Steel,Steel,32,21382,8545,2008-02-16,3
1055,5,NorthStar Materials,Concrete,82,11697,27731,2008-02-16,0
1056,1,NorthStar Materials,Concrete,75,12129,27268,2023-06-13,4
1056,1,Cascade Steel,Steel,63,9948,14772,2023-06-13,1
1056,2,NorthStar Materials,Lumber,87,21258,9402,2023-10-13,4
1056,2,Cascade Steel,Steel,42,14770,21862,2023-10-13,1
1056,3,MetroBuild,Lumber,40,16722,19077,2024-02-25,0
1056,3,NorthStar Materials,Steel,23,20728,9779,2024-02-25,3
1056,4,Cascade Steel,Steel,74,13224,17024,2024-06-12,3
1056,4,MetroBuild,Concrete,82,18827,23957,2024-06-12,4
1056,5,Cascade Steel,Lumber,64,11588,23509,2024-09-26,5
1056,5,RapidSupply,Concrete,84,14019,24223,2024-09-26,2
1057,1,MetroBuild,Concrete,63,18117,27161,2023-03-02,3
1057,1,NorthStar Materials,Steel,91,19949,11867,2023-03-02,0
1057,2,Cascade Steel,Lumber,38,24434,20196,2023-07-31,4
1057,2,NorthStar Materials,Steel,21,21234,25791,2023-07-31,3
1057,3,MetroBuild,Lumber,62,21220,22054,2023-11-11,1
1057,3,NorthStar Materials,Concrete,54,14845,11709,2023-11-11,1
1057,4,RapidSupply,Steel,84,9642,25907,2024-03-11,1
1057,4,Cascade Steel,Lumber,27,24539,15260,2024-03-11,3
1057,5,MetroBuild,Concrete,80,15182,26791,2024-06-30,1
1057,5,RapidSupply,Concrete,80,8701,10849,2024-06-30,4
1058,1,MetroBuild,Concrete,38,18637,18833,2004-07-21,2
1058,1,MetroBuild,Steel,66,11905,23191,2004-07-21,3
1058,2,NorthStar Materials,Lumber,28,18446,9863,2004-10-11,1
1058,2,RapidSupply,Concrete,62,8674,19121,2004-10-11,3
1058,3,MetroBuild,Steel,20,10296,20519,2005-01-10,4
1058,3,RapidSupply,Lumber,52,9019,10760,2005-01-10,0
1058,4,Cascade Steel,Concrete,99,10884,18448,2005-03-25,2
1058,4,NorthStar Materials,Steel,98,12576,17833,2005-03-25,5
1058,5,NorthStar Materials,Lumber,37,11939,13523,2005-05-23,3
1058,5,MetroBuild,Steel,85,23458,12790,2005-05-23,0
1059,1,NorthStar Materials,Steel,99,11419,17624,2012-06-10,0
1059,1,Cascade Steel,Steel,68,12763,14558,2012-06-10,3
1059,2,Cascade Steel,Steel,45,24539,13722,2012-09-28,3
1059,2,MetroBuild,Concrete,65,10853,20172,2012-09-28,1
1059,3,MetroBuild,Concrete,46,19980,18175,2013-01-15,4
1059,3,NorthStar Materials,Concrete,71,8489,12292,2013-01-15,2
1059,4,MetroBuild,Lumber,35,14326,26914,2013-05-05,1
1059,4,RapidSupply,Steel,92,16999,10565,2013-05-05,1
1059,5,NorthStar Materials,Steel,38,14049,15686,2013-08-04,4
1059,5,RapidSupply,Concrete,56,16542,20617,2013-08-04,1
1060,1,MetroBuild,Concrete,53,12323,20644,2024-11-04,1
1060,1,Cascade Steel,Lumber,64,19982,21807,2024-11-04,2
1060,2,Cascade Steel,Concrete,72,9992,26732,2025-02-02,0
1060,2,Cascade Steel,Concrete,97,20426,15730,2025-02-02,5
1060,3,NorthStar Materials,Steel,69,12160,8510,2025-05-11,3
1060,3,RapidSupply,Concrete,98,16364,24283,2025-05-11,3
1060,4,Cascade Steel,Steel,47,13992,13213,2025-08-27,5
1060,4,RapidSupply,Concrete,55,23654,20832,2025-08-27,5
1060,5,Cascade Steel,Concrete,64,13335,27073,2025-12-20,2
1060,5,NorthStar Materials,Concrete,73,20473,18966,2025-12-20,5
1061,1,Cascade Steel,Steel,42,19259,23279,1999-11-20,5
1061,1,Cascade Steel,Steel,50,10122,10252,1999-11-20,2
1061,2,MetroBuild,Concrete,86,24846,15688,2000-03-11,1
1061,2,NorthStar Materials,Concrete,39,23504,13026,2000-03-11,1
1061,3,Cascade Steel,Steel,83,23154,15436,2000-08-13,5
1061,3,MetroBuild,Lumber,22,16661,19284,2000-08-13,5
1061,4,NorthStar Materials,Concrete,72,24726,9626,2000-12-25,0
1061,4,NorthStar Materials,Lumber,85,10469,13694,2000-12-25,4
1061,5,RapidSupply,Lumber,38,11895,14529,2001-05-15,0
1061,5,NorthStar Materials,Lumber,94,9212,17174,2001-05-15,3
1062,1,NorthStar Materials,Lumber,91,23290,17004,2011-05-14,1
1062,1,NorthStar Materials,Concrete,92,20837,19953,2011-05-14,5
1062,2,MetroBuild,Steel,74,10738,22049,2011-08-06,5
1062,2,Cascade Steel,Concrete,34,10541,10955,2011-08-06,5
1062,3,Cascade Steel,Lumber,64,15781,25540,2011-11-23,2
1062,3,NorthStar Materials,Steel,78,18587,12026,2011-11-23,2
1062,4,NorthStar Materials,Steel,76,20741,19302,2012-03-12,4
1062,4,Cascade Steel,Steel,67,24882,15982,2012-03-12,5
1062,5,NorthStar Materials,Concrete,55,20301,27748,2012-06-08,1
1062,5,RapidSupply,Concrete,72,22472,23850,2012-06-08,2
1063,1,NorthStar Materials,Steel,86,20270,18942,2015-09-20,2
1063,1,NorthStar Materials,Steel,46,11459,10246,2015-09-20,5
1063,2,RapidSupply,Lumber,67,22602,27104,2015-11-21,3
1063,2,MetroBuild,Lumber,21,10617,12828,2015-11-21,4
1063,3,MetroBuild,Steel,99,10198,8646,2016-02-21,5
1063,3,RapidSupply,Lumber,75,21228,27853,2016-02-21,5
1063,4,MetroBuild,Steel,30,13455,16780,2016-05-07,4
1063,4,NorthStar Materials,Lumber,55,18738,13380,2016-05-07,1
1063,5,NorthStar Materials,Steel,96,9898,16709,2016-07-26,3
1063,5,Cascade Steel,Lumber,88,8335,24153,2016-07-26,1
1064,1,Cascade Steel,Steel,20,16677,14213,1999-02-06,5
1064,1,MetroBuild,Concrete,38,9367,17153,1999-02-06,5
1064,2,RapidSupply,Concrete,26,24714,20648,1999-04-28,2
1064,2,RapidSupply,Lumber,26,12904,24245,1999-04-28,3
1064,3,RapidSupply,Concrete,76,18793,12516,1999-08-03,0
1064,3,MetroBuild,Steel,81,17107,9121,1999-08-03,5
1064,4,Cascade Steel,Steel,34,12834,22972,1999-10-13,1
1064,4,NorthStar Materials,Lumber,79,24443,20234,1999-10-13,2
1064,5,MetroBuild,Concrete,82,24183,9830,1999-12-17,4
1064,5,NorthStar Materials,Concrete,47,21610,27161,1999-12-17,0
1065,1,MetroBuild,Steel,44,23693,9328,1998-08-23,2
1065,1,Cascade Steel,Steel,83,14378,13055,1998-08-23,0
1065,2,Cascade Steel,Concrete,49,20734,22195,1998-12-08,3
1065,2,NorthStar Materials,Steel,55,14496,10106,1998-12-08,1
1065,3,NorthStar Materials,Concrete,83,22137,20975,1999-04-15,0
1065,3,Cascade Steel,Concrete,42,8157,9540,1999-04-15,2
1065,4,RapidSupply,Concrete,81,22795,17932,1999-08-18,4
1065,4,MetroBuild,Steel,74,19033,26796,1999-08-18,2
1065,5,NorthStar Materials,Concrete,73,11400,10423,1999-12-24,5
1065,5,RapidSupply,Concrete,60,8909,16930,1999-12-24,3
1066,1,RapidSupply,Lumber,96,19794,17122,1999-05-27,2
1066,1,Cascade Steel,Steel,93,21308,24760,1999-05-27,5
1066,2,MetroBuild,Concrete,24,16536,13686,1999-09-12,0
1066,2,RapidSupply,Steel,99,8089,15278,1999-09-12,4
1066,3,Cascade Steel,Steel,99,23352,16661,2000-01-30,1
1066,3,MetroBuild,Steel,35,16052,17764,2000-01-30,1
1066,4,Cascade Steel,Concrete,80,20369,17349,2000-05-17,3
1066,4,RapidSupply,Steel,25,15861,9877,2000-05-17,4
1066,5,RapidSupply,Steel,67,17260,11306,2000-08-20,2
1066,5,RapidSupply,Concrete,25,20227,15921,2000-08-20,3
1067,1,MetroBuild,Steel,28,16346,10866,2019-02-20,4
1067,1,RapidSupply,Concrete,48,19260,21446,2019-02-20,0
1067,2,Cascade Steel,Steel,25,19108,13306,2019-07-29,3
1067,2,RapidSupply,Concrete,88,17371,26106,2019-07-29,1
1067,3,RapidSupply,Steel,61,22117,24696,2019-12-26,3
1067,3,MetroBuild,Lumber,74,17898,26130,2019-12-26,4
1067,4,RapidSupply,Lumber,67,13126,20031,2020-05-14,4
1067,4,Cascade Steel,Lumber,28,15276,15020,2020-05-14,2
1067,5,MetroBuild,Steel,41,15459,11031,2020-11-04,5
1067,5,Cascade Steel,Lumber,81,14423,10948,2020-11-04,0
1068,1,MetroBuild,Steel,60,17851,14501,2004-06-29,0
1068,1,Cascade Steel,Lumber,80,21265,26188,2004-06-29,5
1068,2,NorthStar Materials,Concrete,21,22787,10942,2004-10-14,2
1068,2,NorthStar Materials,Concrete,56,13734,21864,2004-10-14,5
1068,3,RapidSupply,Steel,93,22350,18972,2005-01-29,0
1068,3,MetroBuild,Steel,59,9994,13470,2005-01-29,5
1068,4,NorthStar Materials,Concrete,55,19898,10707,2005-06-08,2
1068,4,RapidSupply,Steel,72,20498,24267,2005-06-08,0
1068,5,Cascade Steel,Lumber,98,17606,16216,2005-09-14,3
1068,5,MetroBuild,Lumber,21,23329,26358,2005-09-14,0
1069,1,MetroBuild,Concrete,55,23410,17063,2022-12-05,0
1069,1,RapidSupply,Concrete,26,8316,21658,2022-12-05,1
1069,2,RapidSupply,Steel,26,19311,16352,2023-04-20,0
1069,2,Cascade Steel,Concrete,27,24969,21685,2023-04-20,5
1069,3,MetroBuild,Concrete,41,9579,18370,2023-08-25,2
1069,3,MetroBuild,Lumber,39,20606,21082,2023-08-25,5
1069,4,RapidSupply,Steel,44,10365,16193,2024-01-14,1
1069,4,RapidSupply,Lumber,80,23845,17855,2024-01-14,3
1069,5,MetroBuild,Lumber,35,18783,10003,2024-06-16,1
1069,5,Cascade Steel,Concrete,38,23812,20735,2024-06-16,5
1070,1,Cascade Steel,Concrete,60,17322,25686,2022-11-17,3
1070,1,MetroBuild,Concrete,39,13071,12496,2022-11-17,3
1070,2,RapidSupply,Concrete,95,21058,22317,2023-01-23,1
1070,2,Cascade Steel,Concrete,63,18437,21021,2023-01-23,4
1070,3,RapidSupply,Steel,59,24768,26512,2023-04-11,2
1070,3,MetroBuild,Lumber,67,16173,25317,2023-04-11,4
1070,4,Cascade Steel,Steel,21,9056,14761,2023-06-10,4
1070,4,RapidSupply,Steel,28,8678,20479,2023-06-10,2
1070,5,RapidSupply,Steel,41,13574,21156,2023-08-06,2
1070,5,NorthStar Materials,Concrete,69,10390,24874,2023-08-06,0
1071,1,NorthStar Materials,Lumber,98,18239,27949,2010-12-13,5
1071,1,MetroBuild,Concrete,27,12709,12361,2010-12-13,5
1071,2,MetroBuild,Steel,73,9741,17058,2011-03-29,1
1071,2,RapidSupply,Lumber,48,23319,16568,2011-03-29,0
1071,3,MetroBuild,Lumber,64,9761,14766,2011-06-28,1
1071,3,NorthStar Materials,Lumber,26,16272,25227,2011-06-28,4
1071,4,MetroBuild,Lumber,70,18442,11094,2011-09-19,2
1071,4,Cascade Steel,Concrete,48,10500,24413,2011-09-19,2
1071,5,RapidSupply,Concrete,64,19221,12715,2011-12-09,4
1071,5,RapidSupply,Steel,38,10382,18679,2011-12-09,0
1072,1,MetroBuild,Steel,25,13985,14892,2004-08-08,2
1072,1,MetroBuild,Steel,55,12764,27476,2004-08-08,2
1072,2,Cascade Steel,Steel,65,12181,17904,2004-11-22,4
1072,2,Cascade Steel,Lumber,31,9297,12364,2004-11-22,0
1072,3,Cascade Steel,Concrete,53,11032,10443,2005-02-17,3
1072,3,RapidSupply,Steel,48,17042,25355,2005-02-17,0
1072,4,NorthStar Materials,Concrete,65,10036,22571,2005-05-26,1
1072,4,MetroBuild,Lumber,51,17035,27491,2005-05-26,3
1072,5,NorthStar Materials,Steel,97,20428,24456,2005-08-17,2
1072,5,RapidSupply,Lumber,71,17063,9731,2005-08-17,2
1073,1,Cascade Steel,Lumber,72,24031,19841,2009-04-05,3
1073,1,MetroBuild,Lumber,84,17742,19665,2009-04-05,2
1073,2,Cascade Steel,Steel,89,9989,16088,2009-07-12,0
1073,2,NorthStar Materials,Concrete,60,12618,25125,2009-07-12,5
1073,3,Cascade Steel,Concrete,25,11894,22456,2009-09-23,0
1073,3,Cascade Steel,Steel,72,8895,23291,2009-09-23,1
1073,4,Cascade Steel,Steel,79,24835,21028,2009-12-29,0
1073,4,MetroBuild,Steel,57,8641,10055,2009-12-29,2
1073,5,Cascade Steel,Lumber,31,17596,21592,2010-04-15,1
1073,5,Cascade Steel,Steel,24,12638,24827,2010-04-15,4
1074,1,NorthStar Materials,Lumber,81,23514,17857,2006-04-04,2
1074,1,RapidSupply,Concrete,86,19655,13961,2006-04-04,2
1074,2,MetroBuild,Concrete,52,18687,26411,2006-05-24,5
1074,2,MetroBuild,Lumber,92,10610,16100,2006-05-24,2
1074,3,NorthStar Materials,Lumber,84,17380,16439,2006-07-06,2
1074,3,RapidSupply,Concrete,64,23892,26563,2006-07-06,5
1074,4,NorthStar Materials,Concrete,82,18204,27698,2006-08-20,3
1074,4,Cascade Steel,Lumber,96,8373,17318,2006-08-20,2
1074,5,Cascade Steel,Lumber,69,20569,13901,2006-10-20,4
1074,5,NorthStar Materials,Concrete,71,11323,18325,2006-10-20,2
1075,1,NorthStar Materials,Concrete,29,17920,25993,2013-10-31,5
1075,1,Cascade Steel,Lumber,40,24860,27281,2013-10-31,5
1075,2,RapidSupply,Lumber,34,12211,22682,2013-12-30,3
1075,2,Cascade Steel,Steel,49,11781,20763,2013-12-30,3
1075,3,Cascade Steel,Steel,31,9315,22372,2014-03-22,4
1075,3,MetroBuild,Concrete,45,16853,10254,2014-03-22,3
1075,4,Cascade Steel,Concrete,47,19060,25695,2014-05-29,4
1075,4,Cascade Steel,Concrete,65,11346,11756,2014-05-29,5
1075,5,Cascade Steel,Steel,77,9628,16903,2014-08-04,1
1075,5,RapidSupply,Steel,40,17459,25948,2014-08-04,3
1076,1,RapidSupply,Concrete,33,18026,27181,2000-08-17,0
1076,1,Cascade Steel,Steel,32,24750,19114,2000-08-17,0
1076,2,MetroBuild,Concrete,88,24636,21726,2001-01-19,5
1076,2,Cascade Steel,Concrete,25,12001,23574,2001-01-19,2
1076,3,NorthStar Materials,Concrete,41,9281,17755,2001-06-14,3
1076,3,Cascade Steel,Steel,22,24283,11478,2001-06-14,5
1076,4,Cascade Steel,Concrete,75,21353,21977,2001-11-28,2
1076,4,NorthStar Materials,Concrete,44,19116,17932,2001-11-28,1
1076,5,MetroBuild,Concrete,45,9201,15660,2002-04-11,3
1076,5,Cascade Steel,Concrete,33,19960,25590,2002-04-11,4
1077,1,MetroBuild,Concrete,80,18301,22086,2023-06-14,5
1077,1,Cascade Steel,Concrete,98,14006,21051,2023-06-14,1
1077,2,NorthStar Materials,Steel,35,23381,15189,2023-10-05,1
1077,2,MetroBuild,Lumber,60,16865,9350,2023-10-05,5
1077,3,MetroBuild,Steel,32,24232,9222,2024-01-31,1
1077,3,MetroBuild,Concrete,72,17158,20807,2024-01-31,4
1077,4,MetroBuild,Steel,32,20880,9472,2024-05-02,5
1077,4,Cascade Steel,Concrete,59,16515,23745,2024-05-02,3
1077,5,MetroBuild,Concrete,37,18373,9209,2024-08-05,5
1077,5,MetroBuild,Steel,98,21914,11968,2024-08-05,1
1078,1,MetroBuild,Lumber,55,12329,16155,2006-08-08,0
1078,1,Cascade Steel,Steel,31,21611,8788,2006-08-08,4
1078,2,Cascade Steel,Steel,66,17284,26183,2006-10-01,3
1078,2,RapidSupply,Lumber,76,24539,21783,2006-10-01,3
1078,3,NorthStar Materials,Lumber,39,17928,16768,2006-11-07,5
1078,3,RapidSupply,Concrete,97,23838,24864,2006-11-07,0
1078,4,NorthStar Materials,Lumber,35,22740,13005,2006-12-20,1
1078,4,NorthStar Materials,Steel,54,20350,22149,2006-12-20,0
1078,5,MetroBuild,Lumber,55,12381,12704,2007-02-17,1
1078,5,NorthStar Materials,Concrete,46,13667,18082,2007-02-17,0
1079,1,NorthStar Materials,Concrete,70,8740,22263,2000-05-22,4
1079,1,NorthStar Materials,Lumber,20,9938,14153,2000-05-22,4
1079,2,NorthStar Materials,Steel,97,8878,27680,2000-09-18,0
1079,2,RapidSupply,Steel,92,15813,26978,2000-09-18,2
1079,3,MetroBuild,Lumber,36,13184,20280,2001-01-21,3
1079,3,NorthStar Materials,Lumber,46,17780,12347,2001-01-21,5
1079,4,MetroBuild,Steel,76,22189,24279,2001-04-29,2
1079,4,RapidSupply,Steel,65,23516,22347,2001-04-29,0
