project_id,phase_id,co_id,co_cost,co_reason,date
1454,3,CO-1454-3-433,36979,Unforeseen conditions,2015-05-14
1455,1,CO-1455-1-240,35945,Scope change,2009-11-29
1455,1,CO-1455-1-331,21042,Scope change,2009-11-29
1455,1,CO-1455-1-426,20980,Scope change,2009-11-29
1455,2,CO-1455-2-209,14510,Client request,2010-02-15
1455,5,CO-1455-5-688,48873,Design revision,2010-11-22
1456,4,CO-1456-4-965,22904,Unforeseen conditions,2010-07-04
1457,1,CO-1457-1-451,47176,Unforeseen conditions,2018-06-01
1457,2,CO-1457-2-848,11702,Scope change,2018-10-22
1457,4,CO-1457-4-930,20530,Unforeseen conditions,2019-06-18
1458,1,CO-1458-1-893,26942,Unforeseen conditions,2011-03-01
1458,1,CO-1458-1-398,28473,Scope change,2011-03-06
1458,3,CO-1458-3-609,31130,Scope change,2011-08-23
1458,5,CO-1458-5-734,45735,Design revision,2012-01-27
1458,5,CO-1458-5-433,16154,Unforeseen conditions,2012-01-25
1459,1,CO-1459-1-238,20190,Client request,2013-11-27
1459,1,CO-1459-1-968,39024,Unforeseen conditions,2013-11-23
1459,1,CO-1459-1-231,26156,Design revision,2013-11-10
1459,2,CO-1459-2-474,35844,Unforeseen conditions,2014-03-24
1459,2,CO-1459-2-758,27894,Unforeseen conditions,2014-03-31
1459,2,CO-1459-2-999,28069,Client request,2014-03-29
1459,3,CO-1459-3-415,49937,Scope change,2014-06-08
1459,4,CO-1459-4-173,29979,Client request,2014-09-29
1459,4,CO-1459-4-641,30698,Unforeseen conditions,2014-09-27
1459,4,CO-1459-4-189,15522,Scope change,2014-10-03
1459,5,CO-1459-5-429,14526,Scope change,2014-12-21
1459,5,CO-1459-5-252,19159,Design revision,2014-12-15
1460,5,CO-1460-5-362,43772,Design revision,2026-05-22
1461,1,CO-1461-1-108,44062,Scope change,2014-01-02
1461,1,CO-1461-1-758,43308,Design revision,2014-01-05
1461,3,CO-1461-3-924,44199,Design revision,2014-07-03
1461,3,CO-1461-3-231,12495,Design revision,2014-06-26
1461,3,CO-1461-3-769,31578,Unforeseen conditions,2014-06-24
1461,4,CO-1461-4-799,10914,Design revision,2014-10-06
1461,4,CO-1461-4-939,22827,Scope change,2014-09-28
1461,5,CO-1461-5-171,18967,Unforeseen conditions,2014-12-25
1461,5,CO-1461-5-243,49114,Scope change,2014-12-23
1462,4,CO-1462-4-183,40171,Design revision,2010-09-11
1463,1,CO-1463-1-529,15645,Client request,2003-09-16
1463,1,CO-1463-1-280,18858,Design revision,2003-09-21
1463,2,CO-1463-2-187,44282,Scope change,2003-12-13
1463,4,CO-1463-4-296,32463,Unforeseen conditions,2004-05-23
1464,1,CO-1464-1-549,10335,Scope change,2003-05-06
1464,2,CO-1464-2-366,20643,Scope change,2003-07-23
1464,2,CO-1464-2-316,46190,Client request,2003-08-05
1464,3,CO-1464-3-275,28909,Scope change,2003-10-02
1464,3,CO-1464-3-368,16017,Client request,2003-10-01
1464,3,CO-1464-3-216,27420,Scope change,2003-10-09
1465,1,CO-1465-1-925,30209,Design revision,2007-03-20
1465,5,CO-1465-5-808,15669,Design revision,2008-07-14
1466,1,CO-1466-1-942,37465,Scope change,2007-06-06
1466,5,CO-1466-5-126,16673,Design revision,2008-10-16
1467,1,CO-1467-1-815,48550,Client request,2012-12-16
1467,2,CO-1467-2-370,42684,Unforeseen conditions,2013-02-24
1467,2,CO-1467-2-712,32662,Design revision,2013-03-02
1467,3,CO-1467-3-418,36578,Client request,2013-06-01
1467,4,CO-1467-4-230,42211,Design revision,2013-07-28
1467,5,CO-1467-5-366,13014,Scope change,2013-10-13
1467,5,CO-1467-5-988,35759,Design revision,2013-10-18
1468,1,CO-1468-1-818,10098,Client request,2007-01-01
1468,2,CO-1468-2-278,28675,Unforeseen conditions,2007-03-12
1468,3,CO-1468-3-713,42249,Client request,2007-05-14
1468,4,CO-1468-4-874,30755,Client request,2007-07-23
1469,4,CO-1469-4-676,21071,Design revision,2001-03-17
1469,4,CO-1469-4-934,30498,Unforeseen conditions,2001-03-05
1469,5,CO-1469-5-893,49181,Scope change,2001-06-03
1469,5,CO-1469-5-376,19979,Unforeseen conditions,2001-06-03
1470,3,CO-1470-3-388,19500,Scope change,2002-03-23
1471,1,CO-1471-1-594,43998,Client request,1999-07-23
1471,1,CO-1471-1-410,18385,Scope change,1999-08-04
1471,1,CO-1471-1-433,20636,Client request,1999-07-19
1471,4,CO-1471-4-897,30816,Design revision,2000-01-02
1471,5,CO-1471-5-855,14394,Design revision,2000-02-06
1471,5,CO-1471-5-617,19567,Unforeseen conditions,2000-02-13
1472,3,CO-1472-3-503,36302,Unforeseen conditions,2022-11-19
1472,5,CO-1472-5-222,29531,Scope change,2023-05-04
1472,5,CO-1472-5-309,23093,Scope change,2023-05-08
1473,2,CO-1473-2-768,15847,Design revision,2023-08-26
1473,3,CO-1473-3-305,29330,Design revision,2023-11-24
1473,3,CO-1473-3-649,13721,Scope change,2023-12-06
1473,5,CO-1473-5-677,15657,Scope change,2024-06-10
1473,5,CO-1473-5-800,34387,Scope change,2024-06-10
1474,1,CO-1474-1-489,25700,Scope change,2017-06-24
1474,1,CO-1474-1-719,31672,Scope change,2017-06-28
1474,1,CO-1474-1-462,30226,Design revision,2017-06-25
1474,3,CO-1474-3-821,43817,Client request,2017-12-14
1474,3,CO-1474-3-824,15849,Scope change,2017-12-28
1474,4,CO-1474-4-339,25798,Scope change,2018-02-22
1474,5,CO-1474-5-351,42887,Unforeseen conditions,2018-05-08
1475,1,CO-1475-1-775,36230,Unforeseen conditions,2014-01-27
1475,2,CO-1475-2-955,21132,Client request,2014-06-28
1475,2,CO-1475-2-210,46782,Design revision,2014-06-24
1475,3,CO-1475-3-727,12977,Unforeseen conditions,2014-11-03
1475,5,CO-1475-5-802,46867,Design revision,2015-07-12
1476,4,CO-1476-4-578,29784,Scope change,2001-04-27
1477,1,CO-1477-1-659,30953,Client request,2001-05-31
1477,1,CO-1477-1-350,20119,Design revision,2001-05-30
1477,3,CO-1477-3-671,21723,Scope change,2002-02-06
1477,4,CO-1477-4-813,31642,Unforeseen conditions,2002-06-15
1477,5,CO-1477-5-275,26793,Design revision,2002-09-27
1479,1,CO-1479-1-141,20911,Client request,2024-04-05
1479,2,CO-1479-2-117,41607,Design revision,2024-08-23
1479,2,CO-1479-2-756,35292,Client request,2024-08-20
1479,3,CO-1479-3-757,39318,Design revision,2024-12-19
1479,5,CO-1479-5-915,43234,Design revision,2025-08-28
1479,5,CO-1479-5-256,41930,Design revision,2025-09-07
1480,1,CO-1480-1-227,38282,Unforeseen conditions,2009-12-05
1480,4,CO-1480-4-453,44804,Unforeseen conditions,2010-07-29
1480,4,CO-1480-4-536,20202,Design revision,2010-07-19
1480,5,CO-1480-5-808,25453,Client request,2010-11-01
1480,5,CO-1480-5-715,24272,Unforeseen conditions,2010-11-01
1481,2,CO-1481-2-214,27478,Unforeseen conditions,2011-02-28
1481,5,CO-1481-5-540,31404,Client request,2011-11-30
1481,5,CO-1481-5-682,46756,Scope change,2011-12-09
1482,1,CO-1482-1-899,39978,Client request,2024-09-25
1482,2,CO-1482-2-980,34670,Design revision,2024-11-26
1482,2,CO-1482-2-426,37334,Scope change,2024-11-24
1482,2,CO-1482-2-613,43574,Unforeseen conditions,2024-12-03
1482,2,CO-1482-2-241,23644,Scope change,2024-12-03
1482,5,CO-1482-5-458,48374,Scope change,2025-07-09
1483,5,CO-1483-5-763,26902,Unforeseen conditions,2021-01-30
1484,4,CO-1484-4-510,37191,Unforeseen conditions,2009-07-19
1484,4,CO-1484-4-352,15455,Design revision,2009-07-17
1484,5,CO-1484-5-378,12327,Scope change,2009-10-30
1485,1,CO-1485-1-687,22857,Client request,2024-07-10
1485,5,CO-1485-5-876,32514,Scope change,2025-03-19
1486,1,CO-1486-1-429,41397,Client request,2006-12-17
1486,2,CO-1486-2-309,12930,Unforeseen conditions,2007-05-13
1486,4,CO-1486-4-580,23879,Scope change,2008-01-19
1486,5,CO-1486-5-399,38151,Scope change,2008-05-05
1487,1,CO-1487-1-598,33881,Scope change,2013-11-19
1487,4,CO-1487-4-120,41992,Unforeseen conditions,2014-10-24
1487,5,CO-1487-5-259,44590,Unforeseen conditions,2015-03-18
1488,2,CO-1488-2-680,39390,Scope change,2017-02-16
1488,3,CO-1488-3-378,27634,Client request,2017-06-11
1488,4,CO-1488-4-269,40682,Unforeseen conditions,2017-09-17
1488,4,CO-1488-4-650,40849,Scope change,2017-08-31
1488,5,CO-1488-5-648,29388,Unforeseen conditions,2018-01-08
1489,1,CO-1489-1-774,18486,Design revision,2022-11-06
1489,4,CO-1489-4-492,18266,Design revision,2023-07-03
1489,5,CO-1489-5-218,17326,Unforeseen conditions,2023-09-11
1490,1,CO-1490-1-644,47261,Scope change,2009-02-22
1490,2,CO-1490-2-757,14414,Client request,2009-06-07
1490,2,CO-1490-2-431,13330,Client request,2009-06-08
1490,2,CO-1490-2-507,34515,Unforeseen conditions,2009-06-10
1490,2,CO-1490-2-250,40203,Design revision,2009-05-23
1490,2,CO-1490-2-429,32431,Client request,2009-06-08
1490,4,CO-1490-4-889,29190,Unforeseen conditions,2009-12-29
1490,5,CO-1490-5-422,23822,Client request,2010-04-06
1490,5,CO-1490-5-914,26266,Scope change,2010-04-10
1491,3,CO-1491-3-875,34762,Scope change,2010-02-18
1491,3,CO-1491-3-450,30814,Unforeseen conditions,2010-02-26
1492,1,CO-1492-1-939,12196,Client request,2007-05-02
1492,3,CO-1492-3-900,21377,Scope change,2007-09-22
1492,3,CO-1492-3-964,18627,Client request,2007-09-22
1493,1,CO-1493-1-315,39264,Design revision,2020-09-11
1493,5,CO-1493-5-521,36910,Unforeseen conditions,2022-03-29
1494,2,CO-1494-2-587,27309,Client request,2015-01-29
1495,2,CO-1495-2-628,37136,Unforeseen conditions,1997-07-02
1495,2,CO-1495-2-489,23943,Design revision,1997-06-24
1495,5,CO-1495-5-927,29509,Design revision,1997-12-08
1496,4,CO-1496-4-825,40512,Client request,2006-07-07
1497,1,CO-1497-1-256,29695,Design revision,2002-09-28
1497,1,CO-1497-1-117,16816,Unforeseen conditions,2002-10-11
1497,3,CO-1497-3-284,47181,Client request,2003-05-03
1497,4,CO-1497-4-173,27155,Scope change,2003-08-09
1497,5,CO-1497-5-142,12672,Unforeseen conditions,2004-01-09
1498,1,CO-1498-1-104,46058,Design revision,2000-01-09
1498,1,CO-1498-1-247,26144,Scope change,1999-12-28
1498,2,CO-1498-2-681,31852,Design revision,2000-03-14
1498,5,CO-1498-5-534,19714,Unforeseen conditions,2000-11-24
1499,1,CO-1499-1-713,14154,Design revision,2022-01-06
1499,1,CO-1499-1-800,33776,Client request,2022-01-03
1499,2,CO-1499-2-888,33954,Client request,2022-03-06
1499,3,CO-1499-3-165,28569,Client request,2022-04-20
1499,3,CO-1499-3-576,49084,Unforeseen conditions,2022-04-30
1499,4,CO-1499-4-423,49416,Design revision,2022-06-25
1499,4,CO-1499-4-797,36845,Client request,2022-07-12
